"Plot Title: Hobo#1-SN10369064"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10369064, SEN S/N: 10369064)","Avg: Hourly Temperature, °C (LGR S/N: 10369064)","Max: Daily Temperature, °C (LGR S/N: 10369064)","Min: Daily Temperature, °C (LGR S/N: 10369064)","Coupler Attached (LGR S/N: 10369064)","Stopped (LGR S/N: 10369064)","End Of File (LGR S/N: 10369064)"
1492,08/09/19 04:30:00 PM,0.0,,,,,,
1493,08/09/19 05:00:00 PM,0.0,24.496,,,,,
1494,08/09/19 05:30:00 PM,0.0,,,,,,
1495,08/09/19 06:00:00 PM,0.0,24.980,,,,,
1496,08/09/19 06:30:00 PM,0.0,,,,,,
1497,08/09/19 07:00:00 PM,0.0,25.707,,,,,
1498,08/09/19 07:30:00 PM,0.0,,,,,,
1499,08/09/19 08:00:00 PM,0.0,26.341,,,,,
1500,08/09/19 08:30:00 PM,0.0,,,,,,
1501,08/09/19 09:00:00 PM,0.0,26.781,,,,,
1502,08/09/19 09:30:00 PM,0.0,,,,,,
1503,08/09/19 10:00:00 PM,0.0,27.223,,,,,
1504,08/09/19 10:30:00 PM,0.0,,,,,,
1505,08/09/19 11:00:00 PM,0.0,27.370,,,,,
1506,08/09/19 11:30:00 PM,0.0,,,,,,
1507,08/10/19 12:00:00 AM,0.0,27.517,29.853,25.319,,,
1508,08/10/19 12:30:00 AM,0.0,,,,,,
1509,08/10/19 01:00:00 AM,0.0,27.517,,,,,
1510,08/10/19 01:30:00 AM,0.0,,,,,,
1511,08/10/19 02:00:00 AM,0.0,27.321,,,,,
1512,08/10/19 02:30:00 AM,0.0,,,,,,
1513,08/10/19 03:00:00 AM,0.0,27.124,,,,,
1514,08/10/19 03:30:00 AM,0.0,,,,,,
1515,08/10/19 04:00:00 AM,0.0,26.781,,,,,
1516,08/10/19 04:30:00 AM,0.0,,,,,,
1517,08/10/19 05:00:00 AM,0.0,26.439,,,,,
1518,08/10/19 05:30:00 AM,0.0,,,,,,
1519,08/10/19 06:00:00 AM,0.0,26.048,,,,,
1520,08/10/19 06:30:00 AM,0.0,,,,,,
1521,08/10/19 07:00:00 AM,0.0,25.659,,,,,
1522,08/10/19 07:30:00 AM,0.0,,,,,,
1523,08/10/19 08:00:00 AM,0.0,25.367,,,,,
1524,08/10/19 08:30:00 AM,0.0,,,,,,
1525,08/10/19 09:00:00 AM,0.0,25.319,,,,,
1526,08/10/19 09:30:00 AM,0.0,,,,,,
1527,08/10/19 10:00:00 AM,0.0,25.367,,,,,
1528,08/10/19 10:30:00 AM,0.0,,,,,,
1529,08/10/19 11:00:00 AM,0.0,25.513,,,,,
1530,08/10/19 11:30:00 AM,0.0,,,,,,
1531,08/10/19 12:00:00 PM,0.0,26.146,,,,,
1532,08/10/19 12:30:00 PM,0.0,,,,,,
1533,08/10/19 01:00:00 PM,0.0,26.830,,,,,
1534,08/10/19 01:30:00 PM,0.0,,,,,,
1535,08/10/19 02:00:00 PM,0.0,27.370,,,,,
1536,08/10/19 02:30:00 PM,0.0,,,,,,
1537,08/10/19 03:00:00 PM,0.0,27.764,,,,,
1538,08/10/19 03:30:00 PM,0.0,,,,,,
1539,08/10/19 04:00:00 PM,0.0,28.011,,,,,
1540,08/10/19 04:30:00 PM,0.0,,,,,,
1541,08/10/19 05:00:00 PM,0.0,28.406,,,,,
1542,08/10/19 05:30:00 PM,0.0,,,,,,
1543,08/10/19 06:00:00 PM,0.0,29.002,,,,,
1544,08/10/19 06:30:00 PM,0.0,,,,,,
1545,08/10/19 07:00:00 PM,0.0,29.402,,,,,
1546,08/10/19 07:30:00 PM,0.0,,,,,,
1547,08/10/19 08:00:00 PM,0.0,29.652,,,,,
1548,08/10/19 08:30:00 PM,0.0,,,,,,
1549,08/10/19 09:00:00 PM,0.0,29.853,,,,,
1550,08/10/19 09:30:00 PM,0.0,,,,,,
1551,08/10/19 10:00:00 PM,0.0,29.802,,,,,
1552,08/10/19 10:30:00 PM,0.0,,,,,,
1553,08/10/19 11:00:00 PM,0.0,29.602,,,,,
1554,08/10/19 11:30:00 PM,0.0,,,,,,
1555,08/11/19 12:00:00 AM,0.0,29.152,29.252,18.711,,,
1556,08/11/19 12:30:00 AM,0.0,,,,,,
1557,08/11/19 01:00:00 AM,0.0,28.605,,,,,
1558,08/11/19 01:30:00 AM,0.0,,,,,,
1559,08/11/19 02:00:00 AM,0.0,27.912,,,,,
1560,08/11/19 02:30:00 AM,0.0,,,,,,
1561,08/11/19 03:00:00 AM,0.0,27.320,,,,,
1562,08/11/19 03:30:00 AM,0.0,,,,,,
1563,08/11/19 04:00:00 AM,0.0,26.732,,,,,
1564,08/11/19 04:30:00 AM,0.0,,,,,,
1565,08/11/19 05:00:00 AM,0.0,26.146,,,,,
1566,08/11/19 05:30:00 AM,0.0,,,,,,
1567,08/11/19 06:00:00 AM,0.0,25.562,,,,,
1568,08/11/19 06:30:00 AM,0.0,,,,,,
1569,08/11/19 07:00:00 AM,0.0,24.980,,,,,
1570,08/11/19 07:30:00 AM,0.0,,,,,,
1571,08/11/19 08:00:00 AM,0.0,24.544,,,,,
1572,08/11/19 08:30:00 AM,0.0,,,,,,
1573,08/11/19 09:00:00 AM,0.0,24.206,,,,,
1574,08/11/19 09:30:00 AM,0.0,,,,,,
1575,08/11/19 10:00:00 AM,0.0,24.062,,,,,
1576,08/11/19 10:30:00 AM,0.0,,,,,,
1577,08/11/19 11:00:00 AM,0.0,24.544,,,,,
1578,08/11/19 11:30:00 AM,0.0,,,,,,
1579,08/11/19 12:00:00 PM,0.0,24.979,,,,,
1580,08/11/19 12:30:00 PM,0.0,,,,,,
1581,08/11/19 01:00:00 PM,0.0,25.416,,,,,
1582,08/11/19 01:30:00 PM,0.0,,,,,,
1583,08/11/19 02:00:00 PM,0.0,25.659,,,,,
1584,08/11/19 02:30:00 PM,0.0,,,,,,
1585,08/11/19 03:00:00 PM,0.0,25.659,,,,,
1586,08/11/19 03:30:00 PM,0.0,,,,,,
1587,08/11/19 04:00:00 PM,0.0,25.464,,,,,
1588,08/11/19 04:30:00 PM,0.0,,,,,,
1589,08/11/19 05:00:00 PM,0.0,24.017,,,,,
1590,08/11/19 05:30:00 PM,0.0,,,,,,
1591,08/11/19 06:00:00 PM,0.0,22.189,,,,,
1592,08/11/19 06:30:00 PM,0.0,,,,,,
1593,08/11/19 07:00:00 PM,0.0,21.616,,,,,
1594,08/11/19 07:30:00 PM,0.0,,,,,,
1595,08/11/19 08:00:00 PM,0.0,20.996,,,,,
1596,08/11/19 08:30:00 PM,0.0,,,,,,
1597,08/11/19 09:00:00 PM,0.0,20.233,,,,,
1598,08/11/19 09:30:00 PM,0.0,,,,,,
1599,08/11/19 10:00:00 PM,0.0,19.472,,,,,
1600,08/11/19 10:30:00 PM,0.0,,,,,,
1601,08/11/19 11:00:00 PM,0.0,18.854,,,,,
1602,08/11/19 11:30:00 PM,0.0,,,,,,
1603,08/12/19 12:00:00 AM,0.0,18.283,24.158,13.750,,,
1604,08/12/19 12:30:00 AM,0.0,,,,,,
1605,08/12/19 01:00:00 AM,0.0,17.760,,,,,
1606,08/12/19 01:30:00 AM,0.0,,,,,,
1607,08/12/19 02:00:00 AM,0.0,17.284,,,,,
1608,08/12/19 02:30:00 AM,0.0,,,,,,
1609,08/12/19 03:00:00 AM,0.0,16.761,,,,,
1610,08/12/19 03:30:00 AM,0.0,,,,,,
1611,08/12/19 04:00:00 AM,0.0,16.142,,,,,
1612,08/12/19 04:30:00 AM,0.0,,,,,,
1613,08/12/19 05:00:00 AM,0.0,15.521,,,,,
1614,08/12/19 05:30:00 AM,0.0,,,,,,
1615,08/12/19 06:00:00 AM,0.0,14.947,,,,,
1616,08/12/19 06:30:00 AM,0.0,,,,,,
1617,08/12/19 07:00:00 AM,0.0,14.229,,,,,
1618,08/12/19 07:30:00 AM,0.0,,,,,,
1619,08/12/19 08:00:00 AM,0.0,13.798,,,,,
1620,08/12/19 08:30:00 AM,0.0,,,,,,
1621,08/12/19 09:00:00 AM,0.0,14.229,,,,,
1622,08/12/19 09:30:00 AM,0.0,,,,,,
1623,08/12/19 10:00:00 AM,0.0,14.469,,,,,
1624,08/12/19 10:30:00 AM,0.0,,,,,,
1625,08/12/19 11:00:00 AM,0.0,15.616,,,,,
1626,08/12/19 11:30:00 AM,0.0,,,,,,
1627,08/12/19 12:00:00 PM,0.0,17.379,,,,,
1628,08/12/19 12:30:00 PM,0.0,,,,,,
1629,08/12/19 01:00:00 PM,0.0,19.377,,,,,
1630,08/12/19 01:30:00 PM,0.0,,,,,,
1631,08/12/19 02:00:00 PM,0.0,21.187,,,,,
1632,08/12/19 02:30:00 PM,0.0,,,,,,
1633,08/12/19 03:00:00 PM,0.0,22.429,,,,,
1634,08/12/19 03:30:00 PM,0.0,,,,,,
1635,08/12/19 04:00:00 PM,0.0,23.244,,,,,
1636,08/12/19 04:30:00 PM,0.0,,,,,,
1637,08/12/19 05:00:00 PM,0.0,23.677,,,,,
1638,08/12/19 05:30:00 PM,0.0,,,,,,
1639,08/12/19 06:00:00 PM,0.0,24.014,,,,,
1640,08/12/19 06:30:00 PM,0.0,,,,,,
1641,08/12/19 07:00:00 PM,0.0,24.158,,,,,
1642,08/12/19 07:30:00 PM,0.0,,,,,,
1643,08/12/19 08:00:00 PM,0.0,24.110,,,,,
1644,08/12/19 08:30:00 PM,0.0,,,,,,
1645,08/12/19 09:00:00 PM,0.0,23.869,,,,,
1646,08/12/19 09:30:00 PM,0.0,,,,,,
1647,08/12/19 10:00:00 PM,0.0,23.389,,,,,
1648,08/12/19 10:30:00 PM,0.0,,,,,,
1649,08/12/19 11:00:00 PM,0.0,22.620,,,,,
1650,08/12/19 11:30:00 PM,0.0,,,,,,
1651,08/13/19 12:00:00 AM,0.0,21.665,26.488,13.269,,,
1652,08/13/19 12:30:00 AM,0.0,,,,,,
1653,08/13/19 01:00:00 AM,0.0,20.615,,,,,
1654,08/13/19 01:30:00 AM,0.0,,,,,,
1655,08/13/19 02:00:00 AM,0.0,19.473,,,,,
1656,08/13/19 02:30:00 AM,0.0,,,,,,
1657,08/13/19 03:00:00 AM,0.0,18.235,,,,,
1658,08/13/19 03:30:00 AM,0.0,,,,,,
1659,08/13/19 04:00:00 AM,0.0,17.093,,,,,
1660,08/13/19 04:30:00 AM,0.0,,,,,,
1661,08/13/19 05:00:00 AM,0.0,15.998,,,,,
1662,08/13/19 05:30:00 AM,0.0,,,,,,
1663,08/13/19 06:00:00 AM,0.0,14.948,,,,,
1664,08/13/19 06:30:00 AM,0.0,,,,,,
1665,08/13/19 07:00:00 AM,0.0,14.038,,,,,
1666,08/13/19 07:30:00 AM,0.0,,,,,,
1667,08/13/19 08:00:00 AM,0.0,13.365,,,,,
1668,08/13/19 08:30:00 AM,0.0,,,,,,
1669,08/13/19 09:00:00 AM,0.0,13.461,,,,,
1670,08/13/19 09:30:00 AM,0.0,,,,,,
1671,08/13/19 10:00:00 AM,0.0,14.565,,,,,
1672,08/13/19 10:30:00 AM,0.0,,,,,,
1673,08/13/19 11:00:00 AM,0.0,16.475,,,,,
1674,08/13/19 11:30:00 AM,0.0,,,,,,
1675,08/13/19 12:00:00 PM,0.0,18.283,,,,,
1676,08/13/19 12:30:00 PM,0.0,,,,,,
1677,08/13/19 01:00:00 PM,0.0,20.186,,,,,
1678,08/13/19 01:30:00 PM,0.0,,,,,,
1679,08/13/19 02:00:00 PM,0.0,22.046,,,,,
1680,08/13/19 02:30:00 PM,0.0,,,,,,
1681,08/13/19 03:00:00 PM,0.0,23.100,,,,,
1682,08/13/19 03:30:00 PM,0.0,,,,,,
1683,08/13/19 04:00:00 PM,0.0,23.725,,,,,
1684,08/13/19 04:30:00 PM,0.0,,,,,,
1685,08/13/19 05:00:00 PM,0.0,24.787,,,,,
1686,08/13/19 05:30:00 PM,0.0,,,,,,
1687,08/13/19 06:00:00 PM,0.0,25.805,,,,,
1688,08/13/19 06:30:00 PM,0.0,,,,,,
1689,08/13/19 07:00:00 PM,0.0,26.048,,,,,
1690,08/13/19 07:30:00 PM,0.0,,,,,,
1691,08/13/19 08:00:00 PM,0.0,26.243,,,,,
1692,08/13/19 08:30:00 PM,0.0,,,,,,
1693,08/13/19 09:00:00 PM,0.0,26.488,,,,,
1694,08/13/19 09:30:00 PM,0.0,,,,,,
1695,08/13/19 10:00:00 PM,0.0,26.488,,,,,
1696,08/13/19 10:30:00 PM,0.0,,,,,,
1697,08/13/19 11:00:00 PM,0.0,26.439,,,,,
1698,08/13/19 11:30:00 PM,0.0,,,,,,
1699,08/14/19 12:00:00 AM,0.0,26.243,28.655,22.333,,,
1700,08/14/19 12:30:00 AM,0.0,,,,,,
1701,08/14/19 01:00:00 AM,0.0,25.902,,,,,
1702,08/14/19 01:30:00 AM,0.0,,,,,,
1703,08/14/19 02:00:00 AM,0.0,25.464,,,,,
1704,08/14/19 02:30:00 AM,0.0,,,,,,
1705,08/14/19 03:00:00 AM,0.0,24.834,,,,,
1706,08/14/19 03:30:00 AM,0.0,,,,,,
1707,08/14/19 04:00:00 AM,0.0,24.159,,,,,
1708,08/14/19 04:30:00 AM,0.0,,,,,,
1709,08/14/19 05:00:00 AM,0.0,23.436,,,,,
1710,08/14/19 05:30:00 AM,0.0,,,,,,
1711,08/14/19 06:00:00 AM,0.0,22.764,,,,,
1712,08/14/19 06:30:00 AM,0.0,,,,,,
1713,08/14/19 07:00:00 AM,0.0,22.381,,,,,
1714,08/14/19 07:30:00 AM,0.0,,,,,,
1715,08/14/19 08:00:00 AM,0.0,22.381,,,,,
1716,08/14/19 08:30:00 AM,0.0,,,,,,
1717,08/14/19 09:00:00 AM,0.0,23.100,,,,,
1718,08/14/19 09:30:00 AM,0.0,,,,,,
1719,08/14/19 10:00:00 AM,0.0,24.014,,,,,
1720,08/14/19 10:30:00 AM,0.0,,,,,,
1721,08/14/19 11:00:00 AM,0.0,24.883,,,,,
1722,08/14/19 11:30:00 AM,0.0,,,,,,
1723,08/14/19 12:00:00 PM,0.0,24.931,,,,,
1724,08/14/19 12:30:00 PM,0.0,,,,,,
1725,08/14/19 01:00:00 PM,0.0,25.222,,,,,
1726,08/14/19 01:30:00 PM,0.0,,,,,,
1727,08/14/19 02:00:00 PM,0.0,25.707,,,,,
1728,08/14/19 02:30:00 PM,0.0,,,,,,
1729,08/14/19 03:00:00 PM,0.0,25.951,,,,,
1730,08/14/19 03:30:00 PM,0.0,,,,,,
1731,08/14/19 04:00:00 PM,0.0,26.146,,,,,
1732,08/14/19 04:30:00 PM,0.0,,,,,,
1733,08/14/19 05:00:00 PM,0.0,26.390,,,,,
1734,08/14/19 05:30:00 PM,0.0,,,,,,
1735,08/14/19 06:00:00 PM,0.0,26.879,,,,,
1736,08/14/19 06:30:00 PM,0.0,,,,,,
1737,08/14/19 07:00:00 PM,0.0,27.714,,,,,
1738,08/14/19 07:30:00 PM,0.0,,,,,,
1739,08/14/19 08:00:00 PM,0.0,28.456,,,,,
1740,08/14/19 08:30:00 PM,0.0,,,,,,
1741,08/14/19 09:00:00 PM,0.0,28.605,,,,,
1742,08/14/19 09:30:00 PM,0.0,,,,,,
1743,08/14/19 10:00:00 PM,0.0,28.357,,,,,
1744,08/14/19 10:30:00 PM,0.0,,,,,,
1745,08/14/19 11:00:00 PM,0.0,27.961,,,,,
1746,08/14/19 11:30:00 PM,0.0,,,,,,
1747,08/15/19 12:00:00 AM,0.0,27.517,28.060,23.773,,,
1748,08/15/19 12:30:00 AM,0.0,,,,,,
1749,08/15/19 01:00:00 AM,0.0,26.830,,,,,
1750,08/15/19 01:30:00 AM,0.0,,,,,,
1751,08/15/19 02:00:00 AM,0.0,26.243,,,,,
1752,08/15/19 02:30:00 AM,0.0,,,,,,
1753,08/15/19 03:00:00 AM,0.0,25.610,,,,,
1754,08/15/19 03:30:00 AM,0.0,,,,,,
1755,08/15/19 04:00:00 AM,0.0,24.931,,,,,
1756,08/15/19 04:30:00 AM,0.0,,,,,,
1757,08/15/19 05:00:00 AM,0.0,24.303,,,,,
1758,08/15/19 05:30:00 AM,0.0,,,,,,
1759,08/15/19 06:00:00 AM,0.0,23.821,,,,,
1760,08/15/19 06:30:00 AM,0.0,,,,,,
1761,08/15/19 07:00:00 AM,0.0,23.773,,,,,
1762,08/15/19 07:30:00 AM,0.0,,,,,,
1763,08/15/19 08:00:00 AM,0.0,23.918,,,,,
1764,08/15/19 08:30:00 AM,0.0,,,,,,
1765,08/15/19 09:00:00 AM,0.0,24.206,,,,,
1766,08/15/19 09:30:00 AM,0.0,,,,,,
1767,08/15/19 10:00:00 AM,0.0,24.496,,,,,
1768,08/15/19 10:30:00 AM,0.0,,,,,,
1769,08/15/19 11:00:00 AM,0.0,24.738,,,,,
1770,08/15/19 11:30:00 AM,0.0,,,,,,
1771,08/15/19 12:00:00 PM,0.0,25.173,,,,,
1772,08/15/19 12:30:00 PM,0.0,,,,,,
1773,08/15/19 01:00:00 PM,0.0,25.756,,,,,
1774,08/15/19 01:30:00 PM,0.0,,,,,,
1775,08/15/19 02:00:00 PM,0.0,26.243,,,,,
1776,08/15/19 02:30:00 PM,0.0,,,,,,
1777,08/15/19 03:00:00 PM,0.0,26.634,,,,,
1778,08/15/19 03:30:00 PM,0.0,,,,,,
1779,08/15/19 04:00:00 PM,0.0,26.977,,,,,
1780,08/15/19 04:30:00 PM,0.0,,,,,,
1781,08/15/19 05:00:00 PM,0.0,27.370,,,,,
1782,08/15/19 05:30:00 PM,0.0,,,,,,
1783,08/15/19 06:00:00 PM,0.0,27.616,,,,,
1784,08/15/19 06:30:00 PM,0.0,,,,,,
1785,08/15/19 07:00:00 PM,0.0,27.912,,,,,
1786,08/15/19 07:30:00 PM,0.0,,,,,,
1787,08/15/19 08:00:00 PM,0.0,28.060,,,,,
1788,08/15/19 08:30:00 PM,0.0,,,,,,
1789,08/15/19 09:00:00 PM,0.0,27.862,,,,,
1790,08/15/19 09:30:00 PM,0.0,,,,,,
1791,08/15/19 10:00:00 PM,0.0,27.468,,,,,
1792,08/15/19 10:30:00 PM,0.0,,,,,,
1793,08/15/19 11:00:00 PM,0.0,26.977,,,,,
1794,08/15/19 11:30:00 PM,0.0,,,,,,
1795,08/16/19 12:00:00 AM,0.0,26.438,27.468,23.388,,,
1796,08/16/19 12:30:00 AM,0.0,,,,,,
1797,08/16/19 01:00:00 AM,0.0,25.854,,,,,
1798,08/16/19 01:30:00 AM,0.0,,,,,,
1799,08/16/19 02:00:00 AM,0.0,25.270,,,,,
1800,08/16/19 02:30:00 AM,0.0,,,,,,
1801,08/16/19 03:00:00 AM,0.0,24.738,,,,,
1802,08/16/19 03:30:00 AM,0.0,,,,,,
1803,08/16/19 04:00:00 AM,0.0,24.206,,,,,
1804,08/16/19 04:30:00 AM,0.0,,,,,,
1805,08/16/19 05:00:00 AM,0.0,23.725,,,,,
1806,08/16/19 05:30:00 AM,0.0,,,,,,
1807,08/16/19 06:00:00 AM,0.0,23.484,,,,,
1808,08/16/19 06:30:00 AM,0.0,,,,,,
1809,08/16/19 07:00:00 AM,0.0,23.532,,,,,
1810,08/16/19 07:30:00 AM,0.0,,,,,,
1811,08/16/19 08:00:00 AM,0.0,23.821,,,,,
1812,08/16/19 08:30:00 AM,0.0,,,,,,
1813,08/16/19 09:00:00 AM,0.0,24.110,,,,,
1814,08/16/19 09:30:00 AM,0.0,,,,,,
1815,08/16/19 10:00:00 AM,0.0,24.738,,,,,
1816,08/16/19 10:30:00 AM,0.0,,,,,,
1817,08/16/19 11:00:00 AM,0.0,25.270,,,,,
1818,08/16/19 11:30:00 AM,0.0,,,,,,
1819,08/16/19 12:00:00 PM,0.0,25.854,,,,,
1820,08/16/19 12:30:00 PM,0.0,,,,,,
1821,08/16/19 01:00:00 PM,0.0,26.438,,,,,
1822,08/16/19 01:30:00 PM,0.0,,,,,,
1823,08/16/19 02:00:00 PM,0.0,26.977,,,,,
1824,08/16/19 02:30:00 PM,0.0,,,,,,
1825,08/16/19 03:00:00 PM,0.0,27.370,,,,,
1826,08/16/19 03:30:00 PM,0.0,,,,,,
1827,08/16/19 04:00:00 PM,0.0,27.124,,,,,
1828,08/16/19 04:30:00 PM,0.0,,,,,,
1829,08/16/19 05:00:00 PM,0.0,25.805,,,,,
1830,08/16/19 05:30:00 PM,0.0,,,,,,
1831,08/16/19 06:00:00 PM,0.0,24.834,,,,,
1832,08/16/19 06:30:00 PM,0.0,,,,,,
1833,08/16/19 07:00:00 PM,0.0,24.159,,,,,
1834,08/16/19 07:30:00 PM,0.0,,,,,,
1835,08/16/19 08:00:00 PM,0.0,23.918,,,,,
1836,08/16/19 08:30:00 PM,0.0,,,,,,
1837,08/16/19 09:00:00 PM,0.0,23.725,,,,,
1838,08/16/19 09:30:00 PM,0.0,,,,,,
1839,08/16/19 10:00:00 PM,0.0,23.532,,,,,
1840,08/16/19 10:30:00 PM,0.0,,,,,,
1841,08/16/19 11:00:00 PM,0.0,23.436,,,,,
1842,08/16/19 11:30:00 PM,0.0,,,,,,
1843,08/17/19 12:00:00 AM,0.0,23.388,23.869,22.812,,,
1844,08/17/19 12:30:00 AM,0.0,,,,,,
1845,08/17/19 01:00:00 AM,0.0,23.340,,,,,
1846,08/17/19 01:30:00 AM,0.0,,,,,,
1847,08/17/19 02:00:00 AM,0.0,23.292,,,,,
1848,08/17/19 02:30:00 AM,0.0,,,,,,
1849,08/17/19 03:00:00 AM,0.0,23.292,,,,,
1850,08/17/19 03:30:00 AM,0.0,,,,,,
1851,08/17/19 04:00:00 AM,0.0,23.292,,,,,
1852,08/17/19 04:30:00 AM,0.0,,,,,,
1853,08/17/19 05:00:00 AM,0.0,23.292,,,,,
1854,08/17/19 05:30:00 AM,0.0,,,,,,
1855,08/17/19 06:00:00 AM,0.0,23.196,,,,,
1856,08/17/19 06:30:00 AM,0.0,,,,,,
1857,08/17/19 07:00:00 AM,0.0,23.244,,,,,
1858,08/17/19 07:30:00 AM,0.0,,,,,,
1859,08/17/19 08:00:00 AM,0.0,23.340,,,,,
1860,08/17/19 08:30:00 AM,0.0,,,,,,
1861,08/17/19 09:00:00 AM,0.0,23.244,,,,,
1862,08/17/19 09:30:00 AM,0.0,,,,,,
1863,08/17/19 10:00:00 AM,0.0,23.196,,,,,
1864,08/17/19 10:30:00 AM,0.0,,,,,,
1865,08/17/19 11:00:00 AM,0.0,23.148,,,,,
1866,08/17/19 11:30:00 AM,0.0,,,,,,
1867,08/17/19 12:00:00 PM,0.0,22.956,,,,,
1868,08/17/19 12:30:00 PM,0.0,,,,,,
1869,08/17/19 01:00:00 PM,0.0,22.860,,,,,
1870,08/17/19 01:30:00 PM,0.0,,,,,,
1871,08/17/19 02:00:00 PM,0.0,22.908,,,,,
1872,08/17/19 02:30:00 PM,0.0,,,,,,
1873,08/17/19 03:00:00 PM,0.0,22.908,,,,,
1874,08/17/19 03:30:00 PM,0.0,,,,,,
1875,08/17/19 04:00:00 PM,0.0,22.812,,,,,
1876,08/17/19 04:30:00 PM,0.0,,,,,,
1877,08/17/19 05:00:00 PM,0.0,22.860,,,,,
1878,08/17/19 05:30:00 PM,0.0,,,,,,
1879,08/17/19 06:00:00 PM,0.0,23.052,,,,,
1880,08/17/19 06:30:00 PM,0.0,,,,,,
1881,08/17/19 07:00:00 PM,0.0,23.292,,,,,
1882,08/17/19 07:30:00 PM,0.0,,,,,,
1883,08/17/19 08:00:00 PM,0.0,23.532,,,,,
1884,08/17/19 08:30:00 PM,0.0,,,,,,
1885,08/17/19 09:00:00 PM,0.0,23.725,,,,,
1886,08/17/19 09:30:00 PM,0.0,,,,,,
1887,08/17/19 10:00:00 PM,0.0,23.869,,,,,
1888,08/17/19 10:30:00 PM,0.0,,,,,,
1889,08/17/19 11:00:00 PM,0.0,23.869,,,,,
1890,08/17/19 11:30:00 PM,0.0,,,,,,
1891,08/18/19 12:00:00 AM,0.0,23.869,25.319,23.869,,,
1892,08/18/19 12:30:00 AM,0.0,,,,,,
1893,08/18/19 01:00:00 AM,0.0,23.869,,,,,
1894,08/18/19 01:30:00 AM,0.0,,,,,,
1895,08/18/19 02:00:00 AM,0.0,23.869,,,,,
1896,08/18/19 02:30:00 AM,0.0,,,,,,
1897,08/18/19 03:00:00 AM,0.0,23.869,,,,,
1898,08/18/19 03:30:00 AM,0.0,,,,,,
1899,08/18/19 04:00:00 AM,0.0,23.869,,,,,
1900,08/18/19 04:30:00 AM,0.0,,,,,,
1901,08/18/19 05:00:00 AM,0.0,23.869,,,,,
1902,08/18/19 05:30:00 AM,0.0,,,,,,
1903,08/18/19 06:00:00 AM,0.0,23.966,,,,,
1904,08/18/19 06:30:00 AM,0.0,,,,,,
1905,08/18/19 07:00:00 AM,0.0,23.966,,,,,
1906,08/18/19 07:30:00 AM,0.0,,,,,,
1907,08/18/19 08:00:00 AM,0.0,24.014,,,,,
1908,08/18/19 08:30:00 AM,0.0,,,,,,
1909,08/18/19 09:00:00 AM,0.0,24.206,,,,,
1910,08/18/19 09:30:00 AM,0.0,,,,,,
1911,08/18/19 10:00:00 AM,0.0,24.399,,,,,
1912,08/18/19 10:30:00 AM,0.0,,,,,,
1913,08/18/19 11:00:00 AM,0.0,24.545,,,,,
1914,08/18/19 11:30:00 AM,0.0,,,,,,
1915,08/18/19 12:00:00 PM,0.0,24.641,,,,,
1916,08/18/19 12:30:00 PM,0.0,,,,,,
1917,08/18/19 01:00:00 PM,0.0,24.689,,,,,
1918,08/18/19 01:30:00 PM,0.0,,,,,,
1919,08/18/19 02:00:00 PM,0.0,24.641,,,,,
1920,08/18/19 02:30:00 PM,0.0,,,,,,
1921,08/18/19 03:00:00 PM,0.0,24.593,,,,,
1922,08/18/19 03:30:00 PM,0.0,,,,,,
1923,08/18/19 04:00:00 PM,0.0,24.641,,,,,
1924,08/18/19 04:30:00 PM,0.0,,,,,,
1925,08/18/19 05:00:00 PM,0.0,24.545,,,,,
1926,08/18/19 05:30:00 PM,0.0,,,,,,
1927,08/18/19 06:00:00 PM,0.0,24.448,,,,,
1928,08/18/19 06:30:00 PM,0.0,,,,,,
1929,08/18/19 07:00:00 PM,0.0,24.545,,,,,
1930,08/18/19 07:30:00 PM,0.0,,,,,,
1931,08/18/19 08:00:00 PM,0.0,25.028,,,,,
1932,08/18/19 08:30:00 PM,0.0,,,,,,
1933,08/18/19 09:00:00 PM,0.0,25.319,,,,,
1934,08/18/19 09:30:00 PM,0.0,,,,,,
1935,08/18/19 10:00:00 PM,0.0,24.979,,,,,
1936,08/18/19 10:30:00 PM,0.0,,,,,,
1937,08/18/19 11:00:00 PM,0.0,24.883,,,,,
1938,08/18/19 11:30:00 PM,0.0,,,,,,
1939,08/19/19 12:00:00 AM,0.0,24.835,25.319,24.641,,,
1940,08/19/19 12:30:00 AM,0.0,,,,,,
1941,08/19/19 01:00:00 AM,0.0,24.835,,,,,
1942,08/19/19 01:30:00 AM,0.0,,,,,,
1943,08/19/19 02:00:00 AM,0.0,24.738,,,,,
1944,08/19/19 02:30:00 AM,0.0,,,,,,
1945,08/19/19 03:00:00 AM,0.0,24.689,,,,,
1946,08/19/19 03:30:00 AM,0.0,,,,,,
1947,08/19/19 04:00:00 AM,0.0,24.689,,,,,
1948,08/19/19 04:30:00 AM,0.0,,,,,,
1949,08/19/19 05:00:00 AM,0.0,24.738,,,,,
1950,08/19/19 05:30:00 AM,0.0,,,,,,
1951,08/19/19 06:00:00 AM,0.0,24.835,,,,,
1952,08/19/19 06:30:00 AM,0.0,,,,,,
1953,08/19/19 07:00:00 AM,0.0,24.835,,,,,
1954,08/19/19 07:30:00 AM,0.0,,,,,,
1955,08/19/19 08:00:00 AM,0.0,24.835,,,,,
1956,08/19/19 08:30:00 AM,0.0,,,,,,
