"Plot Title: Hobo#2-SN10369061"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10369061, SEN S/N: 10369061)","Avg: Hourly Temperature, °C (LGR S/N: 10369061)","Max: Daily Temperature, °C (LGR S/N: 10369061)","Min: Daily Temperature, °C (LGR S/N: 10369061)","End Of File (LGR S/N: 10369061)"
1,07/09/19 12:00:00 AM,,,40.300,19.377,
2,07/09/19 04:00:00 PM,516.7,34.883,,,
3,07/09/19 04:30:00 PM,398.3,,,,
4,07/09/19 05:00:00 PM,118.4,40.185,,,
5,07/09/19 05:30:00 PM,0.0,,,,
6,07/09/19 06:00:00 PM,0.0,33.507,,,
7,07/09/19 06:30:00 PM,0.0,,,,
8,07/09/19 07:00:00 PM,0.0,27.865,,,
9,07/09/19 07:30:00 PM,0.0,,,,
10,07/09/19 08:00:00 PM,0.0,25.078,,,
11,07/09/19 08:30:00 PM,0.0,,,,
12,07/09/19 09:00:00 PM,0.0,23.244,,,
13,07/09/19 09:30:00 PM,0.0,,,,
14,07/09/19 10:00:00 PM,0.0,20.662,,,
15,07/09/19 10:30:00 PM,0.0,,,,
16,07/09/19 11:00:00 PM,0.0,19.567,,,
17,07/09/19 11:30:00 PM,0.0,,,,
18,07/10/19 12:00:00 AM,0.0,19.091,35.222,18.140,
19,07/10/19 12:30:00 AM,0.0,,,,
20,07/10/19 01:00:00 AM,0.0,18.996,,,
21,07/10/19 01:30:00 AM,0.0,,,,
22,07/10/19 02:00:00 AM,0.0,18.854,,,
23,07/10/19 02:30:00 AM,0.0,,,,
24,07/10/19 03:00:00 AM,0.0,18.663,,,
25,07/10/19 03:30:00 AM,0.0,,,,
26,07/10/19 04:00:00 AM,0.0,18.569,,,
27,07/10/19 04:30:00 AM,0.0,,,,
28,07/10/19 05:00:00 AM,0.0,18.426,,,
29,07/10/19 05:30:00 AM,0.0,,,,
30,07/10/19 06:00:00 AM,0.0,18.378,,,
31,07/10/19 06:30:00 AM,0.0,,,,
32,07/10/19 07:00:00 AM,0.0,18.284,,,
33,07/10/19 07:30:00 AM,0.0,,,,
34,07/10/19 08:00:00 AM,0.0,18.188,,,
35,07/10/19 08:30:00 AM,0.0,,,,
36,07/10/19 09:00:00 AM,32.3,18.473,,,
37,07/10/19 09:30:00 AM,43.1,,,,
38,07/10/19 10:00:00 AM,0.0,20.662,,,
39,07/10/19 10:30:00 AM,0.0,,,,
40,07/10/19 11:00:00 AM,0.0,23.775,,,
41,07/10/19 11:30:00 AM,0.0,,,,
42,07/10/19 12:00:00 PM,161.5,28.011,,,
43,07/10/19 12:30:00 PM,333.7,,,,
44,07/10/19 01:00:00 PM,312.2,32.191,,,
45,07/10/19 01:30:00 PM,86.1,,,,
46,07/10/19 02:00:00 PM,570.5,34.798,,,
47,07/10/19 02:30:00 PM,0.0,,,,
48,07/10/19 03:00:00 PM,21.5,32.913,,,
49,07/10/19 03:30:00 PM,10.8,,,,
50,07/10/19 04:00:00 PM,10.8,32.911,,,
51,07/10/19 04:30:00 PM,10.8,,,,
52,07/10/19 05:00:00 PM,10.8,33.380,,,
53,07/10/19 05:30:00 PM,0.0,,,,
54,07/10/19 06:00:00 PM,0.0,31.268,,,
55,07/10/19 06:30:00 PM,10.8,,,,
56,07/10/19 07:00:00 PM,21.5,31.166,,,
57,07/10/19 07:30:00 PM,10.8,,,,
58,07/10/19 08:00:00 PM,0.0,30.157,,,
59,07/10/19 08:30:00 PM,0.0,,,,
60,07/10/19 09:00:00 PM,0.0,27.616,,,
61,07/10/19 09:30:00 PM,0.0,,,,
62,07/10/19 10:00:00 PM,0.0,26.195,,,
63,07/10/19 10:30:00 PM,0.0,,,,
64,07/10/19 11:00:00 PM,0.0,25.028,,,
65,07/10/19 11:30:00 PM,0.0,,,,
66,07/11/19 12:00:00 AM,0.0,23.869,31.778,16.237,
67,07/11/19 12:30:00 AM,0.0,,,,
68,07/11/19 01:00:00 AM,0.0,22.812,,,
69,07/11/19 01:30:00 AM,0.0,,,,
70,07/11/19 02:00:00 AM,0.0,21.759,,,
71,07/11/19 02:30:00 AM,0.0,,,,
72,07/11/19 03:00:00 AM,0.0,20.758,,,
73,07/11/19 03:30:00 AM,0.0,,,,
74,07/11/19 04:00:00 AM,0.0,19.710,,,
75,07/11/19 04:30:00 AM,0.0,,,,
76,07/11/19 05:00:00 AM,0.0,18.854,,,
77,07/11/19 05:30:00 AM,0.0,,,,
78,07/11/19 06:00:00 AM,0.0,18.046,,,
79,07/11/19 06:30:00 AM,0.0,,,,
80,07/11/19 07:00:00 AM,0.0,17.284,,,
81,07/11/19 07:30:00 AM,0.0,,,,
82,07/11/19 08:00:00 AM,0.0,16.618,,,
83,07/11/19 08:30:00 AM,0.0,,,,
84,07/11/19 09:00:00 AM,0.0,16.284,,,
85,07/11/19 09:30:00 AM,0.0,,,,
86,07/11/19 10:00:00 AM,0.0,16.998,,,
87,07/11/19 10:30:00 AM,0.0,,,,
88,07/11/19 11:00:00 AM,0.0,17.950,,,
89,07/11/19 11:30:00 AM,10.8,,,,
90,07/11/19 12:00:00 PM,21.5,19.853,,,
91,07/11/19 12:30:00 PM,0.0,,,,
92,07/11/19 01:00:00 PM,0.0,22.238,,,
93,07/11/19 01:30:00 PM,0.0,,,,
94,07/11/19 02:00:00 PM,0.0,22.860,,,
95,07/11/19 02:30:00 PM,0.0,,,,
96,07/11/19 03:00:00 PM,0.0,22.860,,,
97,07/11/19 03:30:00 PM,0.0,,,,
98,07/11/19 04:00:00 PM,53.8,25.031,,,
99,07/11/19 04:30:00 PM,43.1,,,,
100,07/11/19 05:00:00 PM,32.3,29.206,,,
101,07/11/19 05:30:00 PM,43.1,,,,
102,07/11/19 06:00:00 PM,32.3,31.625,,,
103,07/11/19 06:30:00 PM,21.5,,,,
104,07/11/19 07:00:00 PM,0.0,30.862,,,
105,07/11/19 07:30:00 PM,0.0,,,,
106,07/11/19 08:00:00 PM,0.0,29.252,,,
107,07/11/19 08:30:00 PM,0.0,,,,
108,07/11/19 09:00:00 PM,0.0,27.666,,,
109,07/11/19 09:30:00 PM,0.0,,,,
110,07/11/19 10:00:00 PM,0.0,26.146,,,
111,07/11/19 10:30:00 PM,0.0,,,,
112,07/11/19 11:00:00 PM,0.0,24.593,,,
113,07/11/19 11:30:00 PM,0.0,,,,
114,07/12/19 12:00:00 AM,0.0,23.244,32.497,15.760,
115,07/12/19 12:30:00 AM,0.0,,,,
116,07/12/19 01:00:00 AM,0.0,21.951,,,
117,07/12/19 01:30:00 AM,0.0,,,,
118,07/12/19 02:00:00 AM,0.0,20.805,,,
119,07/12/19 02:30:00 AM,0.0,,,,
120,07/12/19 03:00:00 AM,0.0,19.758,,,
121,07/12/19 03:30:00 AM,0.0,,,,
122,07/12/19 04:00:00 AM,0.0,18.854,,,
123,07/12/19 04:30:00 AM,0.0,,,,
124,07/12/19 05:00:00 AM,0.0,17.998,,,
125,07/12/19 05:30:00 AM,0.0,,,,
126,07/12/19 06:00:00 AM,0.0,17.236,,,
127,07/12/19 06:30:00 AM,0.0,,,,
128,07/12/19 07:00:00 AM,0.0,16.570,,,
129,07/12/19 07:30:00 AM,0.0,,,,
130,07/12/19 08:00:00 AM,0.0,16.046,,,
131,07/12/19 08:30:00 AM,0.0,,,,
132,07/12/19 09:00:00 AM,0.0,15.760,,,
133,07/12/19 09:30:00 AM,0.0,,,,
134,07/12/19 10:00:00 AM,32.3,17.284,,,
135,07/12/19 10:30:00 AM,32.3,,,,
136,07/12/19 11:00:00 AM,107.6,23.202,,,
137,07/12/19 11:30:00 AM,247.6,,,,
138,07/12/19 12:00:00 PM,32.3,28.459,,,
139,07/12/19 12:30:00 PM,344.4,,,,
140,07/12/19 01:00:00 PM,0.0,29.003,,,
141,07/12/19 01:30:00 PM,0.0,,,,
142,07/12/19 02:00:00 PM,0.0,26.208,,,
143,07/12/19 02:30:00 PM,0.0,,,,
144,07/12/19 03:00:00 PM,0.0,24.884,,,
145,07/12/19 03:30:00 PM,28933.5,,,,
146,07/12/19 04:00:00 PM,64.6,24.256,,,
147,07/12/19 04:30:00 PM,64.6,,,,
148,07/12/19 05:00:00 PM,10.8,23.485,,,
149,07/12/19 05:30:00 PM,139.9,,,,
150,07/12/19 06:00:00 PM,0.0,31.019,,,
151,07/12/19 06:30:00 PM,0.0,,,,
152,07/12/19 07:00:00 PM,0.0,32.035,,,
153,07/12/19 07:30:00 PM,0.0,,,,
154,07/12/19 08:00:00 PM,0.0,29.654,,,
155,07/12/19 08:30:00 PM,0.0,,,,
156,07/12/19 09:00:00 PM,0.0,26.685,,,
157,07/12/19 09:30:00 PM,0.0,,,,
158,07/12/19 10:00:00 PM,0.0,24.400,,,
159,07/12/19 10:30:00 PM,0.0,,,,
160,07/12/19 11:00:00 PM,0.0,23.389,,,
161,07/12/19 11:30:00 PM,0.0,,,,
162,07/13/19 12:00:00 AM,0.0,22.620,36.946,9.965,
163,07/13/19 12:30:00 AM,0.0,,,,
164,07/13/19 01:00:00 AM,0.0,21.855,,,
165,07/13/19 01:30:00 AM,0.0,,,,
166,07/13/19 02:00:00 AM,0.0,21.043,,,
167,07/13/19 02:30:00 AM,0.0,,,,
168,07/13/19 03:00:00 AM,0.0,20.233,,,
169,07/13/19 03:30:00 AM,0.0,,,,
170,07/13/19 04:00:00 AM,0.0,19.377,,,
171,07/13/19 04:30:00 AM,0.0,,,,
172,07/13/19 05:00:00 AM,0.0,18.616,,,
173,07/13/19 05:30:00 AM,0.0,,,,
174,07/13/19 06:00:00 AM,0.0,17.902,,,
175,07/13/19 06:30:00 AM,0.0,,,,
176,07/13/19 07:00:00 AM,0.0,17.236,,,
177,07/13/19 07:30:00 AM,0.0,,,,
178,07/13/19 08:00:00 AM,0.0,16.713,,,
179,07/13/19 08:30:00 AM,0.0,,,,
180,07/13/19 09:00:00 AM,0.0,16.380,,,
181,07/13/19 09:30:00 AM,0.0,,,,
182,07/13/19 10:00:00 AM,0.0,18.235,,,
183,07/13/19 10:30:00 AM,1377.8,,,,
184,07/13/19 11:00:00 AM,2325.0,27.077,,,
185,07/13/19 11:30:00 AM,96.9,,,,
186,07/13/19 12:00:00 PM,139.9,28.656,,,
187,07/13/19 12:30:00 PM,204.5,,,,
188,07/13/19 01:00:00 PM,1722.2,34.618,,,
189,07/13/19 01:30:00 PM,882.6,,,,
190,07/13/19 02:00:00 PM,107.6,34.193,,,
191,07/13/19 02:30:00 PM,86.1,,,,
192,07/13/19 03:00:00 PM,53.8,30.053,,,
193,07/13/19 03:30:00 PM,8266.7,,,,
194,07/13/19 04:00:00 PM,6544.5,24.982,,,
195,07/13/19 04:30:00 PM,7577.8,,,,
196,07/13/19 05:00:00 PM,2927.8,21.712,,,
197,07/13/19 05:30:00 PM,6200.0,,,,
198,07/13/19 06:00:00 PM,4477.8,21.951,,,
199,07/13/19 06:30:00 PM,2927.8,,,,
200,07/13/19 07:00:00 PM,5166.7,20.236,,,
201,07/13/19 07:30:00 PM,1205.6,,,,
202,07/13/19 08:00:00 PM,549.0,13.797,,,
203,07/13/19 08:30:00 PM,118.4,,,,
204,07/13/19 09:00:00 PM,0.0,12.835,,,
205,07/13/19 09:30:00 PM,0.0,,,,
206,07/13/19 10:00:00 PM,0.0,11.722,,,
207,07/13/19 10:30:00 PM,0.0,,,,
208,07/13/19 11:00:00 PM,0.0,10.014,,,
209,07/13/19 11:30:00 PM,0.0,,,,
210,07/14/19 12:00:00 AM,0.0,6.365,47.760,2.410,
211,07/14/19 12:30:00 AM,0.0,,,,
212,07/14/19 01:00:00 AM,0.0,5.089,,,
213,07/14/19 01:30:00 AM,0.0,,,,
214,07/14/19 02:00:00 AM,0.0,3.522,,,
215,07/14/19 02:30:00 AM,0.0,,,,
216,07/14/19 03:00:00 AM,0.0,2.730,,,
217,07/14/19 03:30:00 AM,0.0,,,,
218,07/14/19 04:00:00 AM,0.0,3.464,,,
219,07/14/19 04:30:00 AM,0.0,,,,
220,07/14/19 05:00:00 AM,0.0,3.574,,,
221,07/14/19 05:30:00 AM,0.0,,,,
222,07/14/19 06:00:00 AM,193.8,3.628,,,
223,07/14/19 06:30:00 AM,796.5,,,,
224,07/14/19 07:00:00 AM,1722.2,8.460,,,
225,07/14/19 07:30:00 AM,5511.1,,,,
226,07/14/19 08:00:00 AM,10333.4,19.996,,,
227,07/14/19 08:30:00 AM,8266.7,,,,
228,07/14/19 09:00:00 AM,13089.0,29.358,,,
229,07/14/19 09:30:00 AM,14466.8,,,,
230,07/14/19 10:00:00 AM,19289.0,37.082,,,
231,07/14/19 10:30:00 AM,27555.7,,,,
232,07/14/19 11:00:00 AM,42711.4,42.759,,,
233,07/14/19 11:30:00 AM,14466.8,,,,
234,07/14/19 12:00:00 PM,49600.3,46.985,,,
235,07/14/19 12:30:00 PM,20666.8,,,,
236,07/14/19 01:00:00 PM,7233.4,34.745,,,
237,07/14/19 01:30:00 PM,6544.5,,,,
238,07/14/19 02:00:00 PM,6200.0,31.095,,,
239,07/14/19 02:30:00 PM,8611.2,,,,
240,07/14/19 03:00:00 PM,6544.5,30.064,,,
241,07/14/19 03:30:00 PM,10333.4,,,,
242,07/14/19 04:00:00 PM,5166.7,29.766,,,
243,07/14/19 04:30:00 PM,28933.5,,,,
244,07/14/19 05:00:00 PM,4305.6,28.526,,,
245,07/14/19 05:30:00 PM,5338.9,,,,
246,07/14/19 06:00:00 PM,17911.2,31.831,,,
247,07/14/19 06:30:00 PM,10333.4,,,,
248,07/14/19 07:00:00 PM,7233.4,25.729,,,
249,07/14/19 07:30:00 PM,3272.2,,,,
250,07/14/19 08:00:00 PM,1173.3,18.093,,,
251,07/14/19 08:30:00 PM,279.9,,,,
252,07/14/19 09:00:00 PM,0.0,14.324,,,
253,07/14/19 09:30:00 PM,0.0,,,,
254,07/14/19 10:00:00 PM,0.0,11.136,,,
255,07/14/19 10:30:00 PM,0.0,,,,
256,07/14/19 11:00:00 PM,0.0,8.581,,,
257,07/14/19 11:30:00 PM,0.0,,,,
258,07/15/19 12:00:00 AM,0.0,7.127,50.456,1.112,
259,07/15/19 12:30:00 AM,0.0,,,,
260,07/15/19 01:00:00 AM,0.0,5.139,,,
261,07/15/19 01:30:00 AM,0.0,,,,
262,07/15/19 02:00:00 AM,0.0,3.945,,,
263,07/15/19 02:30:00 AM,0.0,,,,
264,07/15/19 03:00:00 AM,0.0,2.837,,,
265,07/15/19 03:30:00 AM,0.0,,,,
266,07/15/19 04:00:00 AM,0.0,2.517,,,
267,07/15/19 04:30:00 AM,0.0,,,,
268,07/15/19 05:00:00 AM,0.0,1.547,,,
269,07/15/19 05:30:00 AM,0.0,,,,
270,07/15/19 06:00:00 AM,107.6,1.275,,,
271,07/15/19 06:30:00 AM,247.6,,,,
272,07/15/19 07:00:00 AM,958.0,7.158,,,
273,07/15/19 07:30:00 AM,5511.1,,,,
274,07/15/19 08:00:00 AM,8266.7,17.189,,,
275,07/15/19 08:30:00 AM,5166.7,,,,
276,07/15/19 09:00:00 AM,12400.1,28.776,,,
277,07/15/19 09:30:00 AM,14466.8,,,,
278,07/15/19 10:00:00 AM,19977.9,35.393,,,
279,07/15/19 10:30:00 AM,5511.1,,,,
280,07/15/19 11:00:00 AM,3616.7,27.251,,,
281,07/15/19 11:30:00 AM,17222.3,,,,
282,07/15/19 12:00:00 PM,52355.9,42.362,,,
283,07/15/19 12:30:00 PM,8611.2,,,,
284,07/15/19 01:00:00 PM,6544.5,29.155,,,
285,07/15/19 01:30:00 PM,46844.8,,,,
286,07/15/19 02:00:00 PM,3444.5,20.952,,,
287,07/15/19 02:30:00 PM,4133.4,,,,
288,07/15/19 03:00:00 PM,3961.1,20.860,,,
289,07/15/19 03:30:00 PM,31689.1,,,,
290,07/15/19 04:00:00 PM,28933.5,38.231,,,
291,07/15/19 04:30:00 PM,23422.4,,,,
292,07/15/19 05:00:00 PM,2755.6,26.189,,,
293,07/15/19 05:30:00 PM,1808.3,,,,
294,07/15/19 06:00:00 PM,3961.1,16.951,,,
295,07/15/19 06:30:00 PM,2583.4,,,,
296,07/15/19 07:00:00 PM,1377.8,16.523,,,
297,07/15/19 07:30:00 PM,1259.4,,,,
298,07/15/19 08:00:00 PM,527.4,12.205,,,
299,07/15/19 08:30:00 PM,215.3,,,,
300,07/15/19 09:00:00 PM,0.0,8.727,,,
301,07/15/19 09:30:00 PM,0.0,,,,
302,07/15/19 10:00:00 PM,0.0,7.179,,,
303,07/15/19 10:30:00 PM,0.0,,,,
304,07/15/19 11:00:00 PM,0.0,6.064,,,
305,07/15/19 11:30:00 PM,0.0,,,,
306,07/16/19 12:00:00 AM,0.0,4.101,45.452,1.112,
307,07/16/19 12:30:00 AM,0.0,,,,
308,07/16/19 01:00:00 AM,0.0,3.155,,,
309,07/16/19 01:30:00 AM,0.0,,,,
310,07/16/19 02:00:00 AM,0.0,2.141,,,
311,07/16/19 02:30:00 AM,0.0,,,,
312,07/16/19 03:00:00 AM,0.0,1.330,,,
313,07/16/19 03:30:00 AM,0.0,,,,
314,07/16/19 04:00:00 AM,0.0,1.815,,,
315,07/16/19 04:30:00 AM,0.0,,,,
316,07/16/19 05:00:00 AM,0.0,1.330,,,
317,07/16/19 05:30:00 AM,0.0,,,,
318,07/16/19 06:00:00 AM,86.1,1.653,,,
319,07/16/19 06:30:00 AM,215.3,,,,
320,07/16/19 07:00:00 AM,635.1,6.623,,,
321,07/16/19 07:30:00 AM,5511.1,,,,
322,07/16/19 08:00:00 AM,7577.8,15.329,,,
323,07/16/19 08:30:00 AM,4133.4,,,,
324,07/16/19 09:00:00 AM,11711.2,26.406,,,
325,07/16/19 09:30:00 AM,14466.8,,,,
326,07/16/19 10:00:00 AM,18600.1,36.082,,,
327,07/16/19 10:30:00 AM,27555.7,,,,
328,07/16/19 11:00:00 AM,41333.6,42.141,,,
329,07/16/19 11:30:00 AM,49600.3,,,,
330,07/16/19 12:00:00 PM,52355.9,40.819,,,
331,07/16/19 12:30:00 PM,11022.3,,,,
332,07/16/19 01:00:00 PM,52355.9,41.718,,,
333,07/16/19 01:30:00 PM,5511.1,,,,
334,07/16/19 02:00:00 PM,44089.2,42.991,,,
335,07/16/19 02:30:00 PM,42711.4,,,,
336,07/16/19 03:00:00 PM,7577.8,37.992,,,
337,07/16/19 03:30:00 PM,35822.5,,,,
338,07/16/19 04:00:00 PM,28933.5,44.093,,,
339,07/16/19 04:30:00 PM,5166.7,,,,
340,07/16/19 05:00:00 PM,18600.1,38.123,,,
341,07/16/19 05:30:00 PM,15844.5,,,,
342,07/16/19 06:00:00 PM,13089.0,33.491,,,
343,07/16/19 06:30:00 PM,6544.5,,,,
344,07/16/19 07:00:00 PM,4822.3,23.599,,,
345,07/16/19 07:30:00 PM,635.1,,,,
346,07/16/19 08:00:00 PM,344.4,16.092,,,
347,07/16/19 08:30:00 PM,53.8,,,,
348,07/16/19 09:00:00 PM,0.0,12.401,,,
349,07/16/19 09:30:00 PM,0.0,,,,
350,07/16/19 10:00:00 PM,0.0,11.768,,,
351,07/16/19 10:30:00 PM,0.0,,,,
352,07/16/19 11:00:00 PM,0.0,8.330,,,
353,07/16/19 11:30:00 PM,0.0,,,,
354,07/17/19 12:00:00 AM,0.0,7.480,49.360,4.519,
355,07/17/19 12:30:00 AM,0.0,,,,
356,07/17/19 01:00:00 AM,0.0,7.932,,,
357,07/17/19 01:30:00 AM,0.0,,,,
358,07/17/19 02:00:00 AM,0.0,8.080,,,
359,07/17/19 02:30:00 AM,0.0,,,,
360,07/17/19 03:00:00 AM,0.0,6.977,,,
361,07/17/19 03:30:00 AM,0.0,,,,
362,07/17/19 04:00:00 AM,0.0,7.881,,,
363,07/17/19 04:30:00 AM,0.0,,,,
364,07/17/19 05:00:00 AM,0.0,7.126,,,
365,07/17/19 05:30:00 AM,0.0,,,,
366,07/17/19 06:00:00 AM,75.3,4.726,,,
367,07/17/19 06:30:00 AM,344.4,,,,
368,07/17/19 07:00:00 AM,581.3,8.909,,,
369,07/17/19 07:30:00 AM,5166.7,,,,
370,07/17/19 08:00:00 AM,7233.4,16.569,,,
371,07/17/19 08:30:00 AM,3616.7,,,,
372,07/17/19 09:00:00 AM,11711.2,27.226,,,
373,07/17/19 09:30:00 AM,14466.8,,,,
374,07/17/19 10:00:00 AM,18600.1,34.610,,,
375,07/17/19 10:30:00 AM,27555.7,,,,
376,07/17/19 11:00:00 AM,41333.6,42.164,,,
377,07/17/19 11:30:00 AM,46844.8,,,,
378,07/17/19 12:00:00 PM,52355.9,45.389,,,
379,07/17/19 12:30:00 PM,55111.5,,,,
380,07/17/19 01:00:00 PM,49600.3,45.895,,,
381,07/17/19 01:30:00 PM,44089.2,,,,
382,07/17/19 02:00:00 PM,44089.2,48.429,,,
383,07/17/19 02:30:00 PM,38578.0,,,,
384,07/17/19 03:00:00 PM,37200.2,43.217,,,
385,07/17/19 03:30:00 PM,5166.7,,,,
386,07/17/19 04:00:00 PM,28933.5,43.733,,,
387,07/17/19 04:30:00 PM,24800.2,,,,
388,07/17/19 05:00:00 PM,19289.0,35.186,,,
389,07/17/19 05:30:00 PM,15155.7,,,,
390,07/17/19 06:00:00 PM,6544.5,29.604,,,
391,07/17/19 06:30:00 PM,1377.8,,,,
