"Plot Title: Hobo21-SN10793185"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793185, SEN S/N: 10793185)","Avg: Hourly Temperature, °C (LGR S/N: 10793185)","Max: Daily Temperature, °C (LGR S/N: 10793185)","Min: Daily Temperature, °C (LGR S/N: 10793185)","Coupler Attached (LGR S/N: 10793185)","Host Connected (LGR S/N: 10793185)","Stopped (LGR S/N: 10793185)","End Of File (LGR S/N: 10793185)"
395,07/06/21 04:30:00 PM,3444.5,,,,,,,
396,07/06/21 05:00:00 PM,16533.4,26.372,,,,,,
397,07/06/21 05:30:00 PM,13777.9,,,,,,,
398,07/06/21 06:00:00 PM,10333.4,22.034,,,,,,
399,07/06/21 06:30:00 PM,839.6,,,,,,,
400,07/06/21 07:00:00 PM,861.1,15.138,,,,,,
401,07/06/21 07:30:00 PM,1022.6,,,,,,,
402,07/06/21 08:00:00 PM,409.0,11.962,,,,,,
403,07/06/21 08:30:00 PM,150.7,,,,,,,
404,07/06/21 09:00:00 PM,0.0,9.521,,,,,,
405,07/06/21 09:30:00 PM,0.0,,,,,,,
406,07/06/21 10:00:00 PM,0.0,9.224,,,,,,
407,07/06/21 10:30:00 PM,0.0,,,,,,,
408,07/06/21 11:00:00 PM,0.0,7.278,,,,,,
409,07/06/21 11:30:00 PM,0.0,,,,,,,
410,07/07/21 12:00:00 AM,0.0,4.726,45.452,3.893,,,,
411,07/07/21 12:30:00 AM,0.0,,,,,,,
412,07/07/21 01:00:00 AM,0.0,4.726,,,,,,
413,07/07/21 01:30:00 AM,0.0,,,,,,,
414,07/07/21 02:00:00 AM,0.0,5.552,,,,,,
415,07/07/21 02:30:00 AM,0.0,,,,,,,
416,07/07/21 03:00:00 AM,0.0,5.037,,,,,,
417,07/07/21 03:30:00 AM,0.0,,,,,,,
418,07/07/21 04:00:00 AM,0.0,4.623,,,,,,
419,07/07/21 04:30:00 AM,0.0,,,,,,,
420,07/07/21 05:00:00 AM,0.0,4.311,,,,,,
421,07/07/21 05:30:00 AM,10.8,,,,,,,
422,07/07/21 06:00:00 AM,204.5,4.413,,,,,,
423,07/07/21 06:30:00 AM,387.5,,,,,,,
424,07/07/21 07:00:00 AM,10333.4,11.319,,,,,,
425,07/07/21 07:30:00 AM,15844.5,,,,,,,
426,07/07/21 08:00:00 AM,21355.7,24.704,,,,,,
427,07/07/21 08:30:00 AM,23422.4,,,,,,,
428,07/07/21 09:00:00 AM,24800.2,29.915,,,,,,
429,07/07/21 09:30:00 AM,28933.5,,,,,,,
430,07/07/21 10:00:00 AM,30311.3,36.249,,,,,,
431,07/07/21 10:30:00 AM,38578.0,,,,,,,
432,07/07/21 11:00:00 AM,39955.8,41.404,,,,,,
433,07/07/21 11:30:00 AM,38578.0,,,,,,,
