"Plot Title: Hobo#22-SN10793186"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793186, SEN S/N: 10793186)","Avg: Hourly Temperature, °C (LGR S/N: 10793186)","Max: Daily Temperature, °C (LGR S/N: 10793186)","Min: Daily Temperature, °C (LGR S/N: 10793186)","Host Connected (LGR S/N: 10793186)","Coupler Attached (LGR S/N: 10793186)","Coupler Detached (LGR S/N: 10793186)","Stopped (LGR S/N: 10793186)","End Of File (LGR S/N: 10793186)"
1,06/28/21 12:00:00 AM,,,34.796,4.207,,,,,
2,06/28/21 12:00:00 PM,12400.1,30.788,,,,,,,
3,06/28/21 12:30:00 PM,12400.1,,,,,,,,
4,06/28/21 01:00:00 PM,10333.4,29.461,,,,,,,
5,06/28/21 01:30:00 PM,12400.1,,,,,,,,
6,06/28/21 02:00:00 PM,17222.3,22.578,,,,,,,
7,06/28/21 02:30:00 PM,7233.4,,,,,,,,
8,06/28/21 03:00:00 PM,9300.1,25.287,,,,,,,
9,06/28/21 03:30:00 PM,6544.5,,,,,,,,
10,06/28/21 04:00:00 PM,2066.7,14.845,,,,,,,
11,06/28/21 04:30:00 PM,1377.8,,,,,,,,
12,06/28/21 05:00:00 PM,419.8,10.161,,,,,,,
13,06/28/21 05:30:00 PM,678.1,,,,,,,,
14,06/28/21 06:00:00 PM,645.8,9.768,,,,,,,
15,06/28/21 06:30:00 PM,1151.7,,,,,,,,
16,06/28/21 07:00:00 PM,1377.8,10.062,,,,,,,
17,06/28/21 07:30:00 PM,1184.0,,,,,,,,
18,06/28/21 08:00:00 PM,1291.7,9.471,,,,,,,
19,06/28/21 08:30:00 PM,290.6,,,,,,,,
20,06/28/21 09:00:00 PM,0.0,6.416,,,,,,,
21,06/28/21 09:30:00 PM,0.0,,,,,,,,
22,06/28/21 10:00:00 PM,0.0,4.571,,,,,,,
23,06/28/21 10:30:00 PM,0.0,,,,,,,,
24,06/28/21 11:00:00 PM,0.0,4.363,,,,,,,
25,06/28/21 11:30:00 PM,0.0,,,,,,,,
26,06/29/21 12:00:00 AM,0.0,5.911,46.979,5.860,,,,,
27,06/29/21 12:30:00 AM,0.0,,,,,,,,
28,06/29/21 01:00:00 AM,0.0,6.115,,,,,,,
29,06/29/21 01:30:00 AM,0.0,,,,,,,,
30,06/29/21 02:00:00 AM,0.0,5.962,,,,,,,
31,06/29/21 02:30:00 AM,0.0,,,,,,,,
32,06/29/21 03:00:00 AM,0.0,6.268,,,,,,,
33,06/29/21 03:30:00 AM,0.0,,,,,,,,
34,06/29/21 04:00:00 AM,0.0,6.319,,,,,,,
35,06/29/21 04:30:00 AM,0.0,,,,,,,,
36,06/29/21 05:00:00 AM,0.0,6.165,,,,,,,
37,06/29/21 05:30:00 AM,0.0,,,,,,,,
38,06/29/21 06:00:00 AM,139.9,6.825,,,,,,,
39,06/29/21 06:30:00 AM,592.0,,,,,,,,
40,06/29/21 07:00:00 AM,2669.5,9.713,,,,,,,
41,06/29/21 07:30:00 AM,3961.1,,,,,,,,
42,06/29/21 08:00:00 AM,6200.0,14.464,,,,,,,
43,06/29/21 08:30:00 AM,7577.8,,,,,,,,
44,06/29/21 09:00:00 AM,8266.7,17.284,,,,,,,
45,06/29/21 09:30:00 AM,7577.8,,,,,,,,
46,06/29/21 10:00:00 AM,7577.8,17.902,,,,,,,
47,06/29/21 10:30:00 AM,12400.1,,,,,,,,
48,06/29/21 11:00:00 AM,14466.8,24.555,,,,,,,
49,06/29/21 11:30:00 AM,37200.2,,,,,,,,
50,06/29/21 12:00:00 PM,37200.2,39.392,,,,,,,
51,06/29/21 12:30:00 PM,37200.2,,,,,,,,
52,06/29/21 01:00:00 PM,28933.5,39.378,,,,,,,
53,06/29/21 01:30:00 PM,17911.2,,,,,,,,
54,06/29/21 02:00:00 PM,19977.9,36.277,,,,,,,
55,06/29/21 02:30:00 PM,24800.2,,,,,,,,
56,06/29/21 03:00:00 PM,20666.8,22.174,,,,,,,
57,06/29/21 03:30:00 PM,5166.7,,,,,,,,
58,06/29/21 04:00:00 PM,9300.1,21.437,,,,,,,
59,06/29/21 04:30:00 PM,6200.0,,,,,,,,
60,06/29/21 05:00:00 PM,7577.8,20.662,,,,,,,
61,06/29/21 05:30:00 PM,5166.7,,,,,,,,
62,06/29/21 06:00:00 PM,3961.1,17.379,,,,,,,
63,06/29/21 06:30:00 PM,4822.3,,,,,,,,
64,06/29/21 07:00:00 PM,1022.6,11.865,,,,,,,
65,06/29/21 07:30:00 PM,161.5,,,,,,,,
66,06/29/21 08:00:00 PM,75.3,8.928,,,,,,,
67,06/29/21 08:30:00 PM,32.3,,,,,,,,
68,06/29/21 09:00:00 PM,0.0,7.631,,,,,,,
69,06/29/21 09:30:00 PM,0.0,,,,,,,,
70,06/29/21 10:00:00 PM,0.0,7.481,,,,,,,
71,06/29/21 10:30:00 PM,0.0,,,,,,,,
72,06/29/21 11:00:00 PM,0.0,7.582,,,,,,,
73,06/29/21 11:30:00 PM,0.0,,,,,,,,
74,06/30/21 12:00:00 AM,0.0,7.682,40.185,2.410,,,,,
75,06/30/21 12:30:00 AM,0.0,,,,,,,,
76,06/30/21 01:00:00 AM,0.0,7.179,,,,,,,
77,06/30/21 01:30:00 AM,0.0,,,,,,,,
78,06/30/21 02:00:00 AM,0.0,7.027,,,,,,,
79,06/30/21 02:30:00 AM,0.0,,,,,,,,
80,06/30/21 03:00:00 AM,0.0,5.290,,,,,,,
81,06/30/21 03:30:00 AM,0.0,,,,,,,,
82,06/30/21 04:00:00 AM,0.0,3.997,,,,,,,
83,06/30/21 04:30:00 AM,0.0,,,,,,,,
84,06/30/21 05:00:00 AM,0.0,3.152,,,,,,,
85,06/30/21 05:30:00 AM,0.0,,,,,,,,
86,06/30/21 06:00:00 AM,258.3,3.308,,,,,,,
87,06/30/21 06:30:00 AM,527.4,,,,,,,,
88,06/30/21 07:00:00 AM,2583.4,7.971,,,,,,,
89,06/30/21 07:30:00 AM,3272.2,,,,,,,,
90,06/30/21 08:00:00 AM,4133.4,12.591,,,,,,,
91,06/30/21 08:30:00 AM,8266.7,,,,,,,,
92,06/30/21 09:00:00 AM,9300.1,17.665,,,,,,,
93,06/30/21 09:30:00 AM,11711.2,,,,,,,,
94,06/30/21 10:00:00 AM,22044.6,26.096,,,,,,,
95,06/30/21 10:30:00 AM,49600.3,,,,,,,,
96,06/30/21 11:00:00 AM,52355.9,32.611,,,,,,,
97,06/30/21 11:30:00 AM,23422.4,,,,,,,,
98,06/30/21 12:00:00 PM,13777.9,27.547,,,,,,,
99,06/30/21 12:30:00 PM,22044.6,,,,,,,,
100,06/30/21 01:00:00 PM,7233.4,31.904,,,,,,,
101,06/30/21 01:30:00 PM,6544.5,,,,,,,,
102,06/30/21 02:00:00 PM,13777.9,29.538,,,,,,,
103,06/30/21 02:30:00 PM,9300.1,,,,,,,,
104,06/30/21 03:00:00 PM,23422.4,38.675,,,,,,,
105,06/30/21 03:30:00 PM,20666.8,,,,,,,,
106,06/30/21 04:00:00 PM,6544.5,27.037,,,,,,,
107,06/30/21 04:30:00 PM,7233.4,,,,,,,,
108,06/30/21 05:00:00 PM,6544.5,21.712,,,,,,,
109,06/30/21 05:30:00 PM,5166.7,,,,,,,,
110,06/30/21 06:00:00 PM,7577.8,18.235,,,,,,,
111,06/30/21 06:30:00 PM,4133.4,,,,,,,,
112,06/30/21 07:00:00 PM,2152.8,14.325,,,,,,,
113,06/30/21 07:30:00 PM,2238.9,,,,,,,,
114,06/30/21 08:00:00 PM,570.5,11.914,,,,,,,
115,06/30/21 08:30:00 PM,183.0,,,,,,,,
116,06/30/21 09:00:00 PM,0.0,10.307,,,,,,,
117,06/30/21 09:30:00 PM,0.0,,,,,,,,
118,06/30/21 10:00:00 PM,0.0,9.373,,,,,,,
119,06/30/21 10:30:00 PM,0.0,,,,,,,,
120,06/30/21 11:00:00 PM,0.0,9.226,,,,,,,
121,06/30/21 11:30:00 PM,0.0,,,,,,,,
122,07/01/21 12:00:00 AM,0.0,9.176,43.844,4.727,,,,,
123,07/01/21 12:30:00 AM,0.0,,,,,,,,
124,07/01/21 01:00:00 AM,0.0,8.480,,,,,,,
125,07/01/21 01:30:00 AM,0.0,,,,,,,,
126,07/01/21 02:00:00 AM,0.0,5.293,,,,,,,
127,07/01/21 02:30:00 AM,0.0,,,,,,,,
128,07/01/21 03:00:00 AM,0.0,6.977,,,,,,,
129,07/01/21 03:30:00 AM,0.0,,,,,,,,
130,07/01/21 04:00:00 AM,0.0,7.280,,,,,,,
131,07/01/21 04:30:00 AM,0.0,,,,,,,,
132,07/01/21 05:00:00 AM,0.0,7.129,,,,,,,
133,07/01/21 05:30:00 AM,0.0,,,,,,,,
134,07/01/21 06:00:00 AM,193.8,7.028,,,,,,,
135,07/01/21 06:30:00 AM,1302.4,,,,,,,,
136,07/01/21 07:00:00 AM,2755.6,10.693,,,,,,,
137,07/01/21 07:30:00 AM,4822.3,,,,,,,,
138,07/01/21 08:00:00 AM,14466.8,16.950,,,,,,,
139,07/01/21 08:30:00 AM,8611.2,,,,,,,,
140,07/01/21 09:00:00 AM,9300.1,28.312,,,,,,,
141,07/01/21 09:30:00 AM,37200.2,,,,,,,,
142,07/01/21 10:00:00 AM,44089.2,38.379,,,,,,,
143,07/01/21 10:30:00 AM,52355.9,,,,,,,,
144,07/01/21 11:00:00 AM,55111.5,34.484,,,,,,,
145,07/01/21 11:30:00 AM,8266.7,,,,,,,,
146,07/01/21 12:00:00 PM,42711.4,36.216,,,,,,,
147,07/01/21 12:30:00 PM,13777.9,,,,,,,,
148,07/01/21 01:00:00 PM,37200.2,32.800,,,,,,,
149,07/01/21 01:30:00 PM,9300.1,,,,,,,,
150,07/01/21 02:00:00 PM,10677.8,31.925,,,,,,,
151,07/01/21 02:30:00 PM,10333.4,,,,,,,,
152,07/01/21 03:00:00 PM,23422.4,43.239,,,,,,,
153,07/01/21 03:30:00 PM,23422.4,,,,,,,,
154,07/01/21 04:00:00 PM,18600.1,34.963,,,,,,,
155,07/01/21 04:30:00 PM,3961.1,,,,,,,,
156,07/01/21 05:00:00 PM,14466.8,26.886,,,,,,,
157,07/01/21 05:30:00 PM,3961.1,,,,,,,,
158,07/01/21 06:00:00 PM,2755.6,18.854,,,,,,,
159,07/01/21 06:30:00 PM,1130.2,,,,,,,,
160,07/01/21 07:00:00 PM,904.2,13.461,,,,,,,
161,07/01/21 07:30:00 PM,1216.3,,,,,,,,
162,07/01/21 08:00:00 PM,871.9,11.574,,,,,,,
163,07/01/21 08:30:00 PM,215.3,,,,,,,,
164,07/01/21 09:00:00 PM,0.0,9.570,,,,,,,
165,07/01/21 09:30:00 PM,0.0,,,,,,,,
166,07/01/21 10:00:00 PM,0.0,6.825,,,,,,,
167,07/01/21 10:30:00 PM,0.0,,,,,,,,
168,07/01/21 11:00:00 PM,0.0,5.808,,,,,,,
169,07/01/21 11:30:00 PM,0.0,,,,,,,,
170,07/02/21 12:00:00 AM,0.0,5.858,46.083,3.683,,,,,
171,07/02/21 12:30:00 AM,0.0,,,,,,,,
172,07/02/21 01:00:00 AM,0.0,4.830,,,,,,,
173,07/02/21 01:30:00 AM,0.0,,,,,,,,
174,07/02/21 02:00:00 AM,0.0,5.140,,,,,,,
175,07/02/21 02:30:00 AM,0.0,,,,,,,,
176,07/02/21 03:00:00 AM,0.0,4.467,,,,,,,
177,07/02/21 03:30:00 AM,0.0,,,,,,,,
178,07/02/21 04:00:00 AM,0.0,4.102,,,,,,,
179,07/02/21 04:30:00 AM,0.0,,,,,,,,
180,07/02/21 05:00:00 AM,0.0,4.205,,,,,,,
181,07/02/21 05:30:00 AM,0.0,,,,,,,,
182,07/02/21 06:00:00 AM,290.6,4.207,,,,,,,
183,07/02/21 06:30:00 AM,516.7,,,,,,,,
184,07/02/21 07:00:00 AM,10333.4,11.572,,,,,,,
185,07/02/21 07:30:00 AM,13089.0,,,,,,,,
186,07/02/21 08:00:00 AM,16533.4,24.849,,,,,,,
187,07/02/21 08:30:00 AM,22044.6,,,,,,,,
188,07/02/21 09:00:00 AM,28933.5,32.517,,,,,,,
189,07/02/21 09:30:00 AM,35822.5,,,,,,,,
190,07/02/21 10:00:00 AM,44089.2,34.116,,,,,,,
191,07/02/21 10:30:00 AM,9644.5,,,,,,,,
192,07/02/21 11:00:00 AM,52355.9,35.597,,,,,,,
193,07/02/21 11:30:00 AM,8266.7,,,,,,,,
194,07/02/21 12:00:00 PM,7233.4,23.735,,,,,,,
195,07/02/21 12:30:00 PM,37200.2,,,,,,,,
196,07/02/21 01:00:00 PM,39955.8,40.194,,,,,,,
197,07/02/21 01:30:00 PM,37200.2,,,,,,,,
198,07/02/21 02:00:00 PM,20666.8,42.736,,,,,,,
199,07/02/21 02:30:00 PM,28933.5,,,,,,,,
200,07/02/21 03:00:00 PM,7233.4,38.529,,,,,,,
201,07/02/21 03:30:00 PM,24800.2,,,,,,,,
202,07/02/21 04:00:00 PM,23422.4,33.705,,,,,,,
203,07/02/21 04:30:00 PM,5511.1,,,,,,,,
204,07/02/21 05:00:00 PM,5166.7,27.517,,,,,,,
205,07/02/21 05:30:00 PM,5166.7,,,,,,,,
206,07/02/21 06:00:00 PM,4994.5,21.393,,,,,,,
207,07/02/21 06:30:00 PM,3272.2,,,,,,,,
208,07/02/21 07:00:00 PM,1463.9,16.046,,,,,,,
209,07/02/21 07:30:00 PM,2497.2,,,,,,,,
210,07/02/21 08:00:00 PM,1550.0,15.901,,,,,,,
211,07/02/21 08:30:00 PM,925.7,,,,,,,,
212,07/02/21 09:00:00 PM,0.0,12.059,,,,,,,
213,07/02/21 09:30:00 PM,0.0,,,,,,,,
214,07/02/21 10:00:00 PM,0.0,9.173,,,,,,,
215,07/02/21 10:30:00 PM,0.0,,,,,,,,
216,07/02/21 11:00:00 PM,0.0,6.623,,,,,,,
217,07/02/21 11:30:00 PM,0.0,,,,,,,,
218,07/03/21 12:00:00 AM,0.0,6.420,44.089,2.730,,,,,
219,07/03/21 12:30:00 AM,0.0,,,,,,,,
220,07/03/21 01:00:00 AM,0.0,5.501,,,,,,,
221,07/03/21 01:30:00 AM,0.0,,,,,,,,
222,07/03/21 02:00:00 AM,0.0,4.779,,,,,,,
223,07/03/21 02:30:00 AM,0.0,,,,,,,,
224,07/03/21 03:00:00 AM,0.0,4.207,,,,,,,
225,07/03/21 03:30:00 AM,0.0,,,,,,,,
226,07/03/21 04:00:00 AM,0.0,3.997,,,,,,,
227,07/03/21 04:30:00 AM,0.0,,,,,,,,
228,07/03/21 05:00:00 AM,0.0,3.155,,,,,,,
229,07/03/21 05:30:00 AM,10.8,,,,,,,,
230,07/03/21 06:00:00 AM,269.1,3.364,,,,,,,
231,07/03/21 06:30:00 AM,484.4,,,,,,,,
232,07/03/21 07:00:00 AM,10333.4,11.374,,,,,,,
233,07/03/21 07:30:00 AM,13777.9,,,,,,,,
234,07/03/21 08:00:00 AM,17222.3,24.652,,,,,,,
235,07/03/21 08:30:00 AM,22044.6,,,,,,,,
236,07/03/21 09:00:00 AM,31689.1,31.855,,,,,,,
237,07/03/21 09:30:00 AM,38578.0,,,,,,,,
238,07/03/21 10:00:00 AM,21355.7,38.768,,,,,,,
239,07/03/21 10:30:00 AM,49600.3,,,,,,,,
240,07/03/21 11:00:00 AM,49600.3,41.909,,,,,,,
241,07/03/21 11:30:00 AM,5511.1,,,,,,,,
242,07/03/21 12:00:00 PM,39955.8,35.661,,,,,,,
243,07/03/21 12:30:00 PM,11022.3,,,,,,,,
244,07/03/21 01:00:00 PM,4994.5,30.295,,,,,,,
245,07/03/21 01:30:00 PM,34444.7,,,,,,,,
246,07/03/21 02:00:00 PM,7577.8,30.230,,,,,,,
247,07/03/21 02:30:00 PM,5511.1,,,,,,,,
248,07/03/21 03:00:00 PM,11022.3,32.846,,,,,,,
249,07/03/21 03:30:00 PM,19977.9,,,,,,,,
250,07/03/21 04:00:00 PM,18600.1,36.736,,,,,,,
251,07/03/21 04:30:00 PM,17222.3,,,,,,,,
252,07/03/21 05:00:00 PM,5166.7,27.669,,,,,,,
253,07/03/21 05:30:00 PM,9644.5,,,,,,,,
254,07/03/21 06:00:00 PM,1722.2,19.332,,,,,,,
255,07/03/21 06:30:00 PM,818.1,,,,,,,,
256,07/03/21 07:00:00 PM,559.7,14.133,,,,,,,
257,07/03/21 07:30:00 PM,430.6,,,,,,,,
258,07/03/21 08:00:00 PM,301.4,11.671,,,,,,,
259,07/03/21 08:30:00 PM,139.9,,,,,,,,
260,07/03/21 09:00:00 PM,0.0,7.830,,,,,,,
261,07/03/21 09:30:00 PM,0.0,,,,,,,,
262,07/03/21 10:00:00 PM,0.0,6.572,,,,,,,
263,07/03/21 10:30:00 PM,0.0,,,,,,,,
264,07/03/21 11:00:00 PM,0.0,5.552,,,,,,,
265,07/03/21 11:30:00 PM,0.0,,,,,,,,
266,07/04/21 12:00:00 AM,0.0,4.623,51.436,2.837,,,,,
267,07/04/21 12:30:00 AM,0.0,,,,,,,,
268,07/04/21 01:00:00 AM,0.0,4.571,,,,,,,
269,07/04/21 01:30:00 AM,0.0,,,,,,,,
270,07/04/21 02:00:00 AM,0.0,4.207,,,,,,,
271,07/04/21 02:30:00 AM,0.0,,,,,,,,
272,07/04/21 03:00:00 AM,0.0,4.050,,,,,,,
273,07/04/21 03:30:00 AM,0.0,,,,,,,,
274,07/04/21 04:00:00 AM,0.0,3.102,,,,,,,
275,07/04/21 04:30:00 AM,0.0,,,,,,,,
276,07/04/21 05:00:00 AM,0.0,3.417,,,,,,,
277,07/04/21 05:30:00 AM,10.8,,,,,,,,
278,07/04/21 06:00:00 AM,258.3,3.314,,,,,,,
279,07/04/21 06:30:00 AM,505.9,,,,,,,,
280,07/04/21 07:00:00 AM,9300.1,11.377,,,,,,,
281,07/04/21 07:30:00 AM,13089.0,,,,,,,,
282,07/04/21 08:00:00 AM,16533.4,26.457,,,,,,,
283,07/04/21 08:30:00 AM,23422.4,,,,,,,,
284,07/04/21 09:00:00 AM,31689.1,34.447,,,,,,,
285,07/04/21 09:30:00 AM,38578.0,,,,,,,,
286,07/04/21 10:00:00 AM,46844.8,40.904,,,,,,,
287,07/04/21 10:30:00 AM,49600.3,,,,,,,,
288,07/04/21 11:00:00 AM,46844.8,48.177,,,,,,,
289,07/04/21 11:30:00 AM,46844.8,,,,,,,,
290,07/04/21 12:00:00 PM,44089.2,49.039,,,,,,,
291,07/04/21 12:30:00 PM,7233.4,,,,,,,,
292,07/04/21 01:00:00 PM,37200.2,51.015,,,,,,,
293,07/04/21 01:30:00 PM,35822.5,,,,,,,,
294,07/04/21 02:00:00 PM,17222.3,35.816,,,,,,,
295,07/04/21 02:30:00 PM,5511.1,,,,,,,,
296,07/04/21 03:00:00 PM,3788.9,34.264,,,,,,,
297,07/04/21 03:30:00 PM,3444.5,,,,,,,,
298,07/04/21 04:00:00 PM,19977.9,39.880,,,,,,,
299,07/04/21 04:30:00 PM,15844.5,,,,,,,,
300,07/04/21 05:00:00 PM,12400.1,32.622,,,,,,,
301,07/04/21 05:30:00 PM,10677.8,,,,,,,,
302,07/04/21 06:00:00 PM,1894.5,21.677,,,,,,,
303,07/04/21 06:30:00 PM,1173.3,,,,,,,,
304,07/04/21 07:00:00 PM,624.3,14.850,,,,,,,
305,07/04/21 07:30:00 PM,484.4,,,,,,,,
306,07/04/21 08:00:00 PM,355.2,11.429,,,,,,,
307,07/04/21 08:30:00 PM,129.2,,,,,,,,
308,07/04/21 09:00:00 PM,0.0,8.729,,,,,,,
309,07/04/21 09:30:00 PM,0.0,,,,,,,,
310,07/04/21 10:00:00 PM,0.0,8.779,,,,,,,
311,07/04/21 10:30:00 PM,0.0,,,,,,,,
312,07/04/21 11:00:00 PM,0.0,7.125,,,,,,,
313,07/04/21 11:30:00 PM,0.0,,,,,,,,
314,07/05/21 12:00:00 AM,0.0,6.674,48.421,4.311,,,,,
315,07/05/21 12:30:00 AM,0.0,,,,,,,,
316,07/05/21 01:00:00 AM,0.0,6.623,,,,,,,
317,07/05/21 01:30:00 AM,0.0,,,,,,,,
318,07/05/21 02:00:00 AM,0.0,5.962,,,,,,,
319,07/05/21 02:30:00 AM,0.0,,,,,,,,
320,07/05/21 03:00:00 AM,0.0,5.140,,,,,,,
321,07/05/21 03:30:00 AM,0.0,,,,,,,,
322,07/05/21 04:00:00 AM,0.0,4.467,,,,,,,
323,07/05/21 04:30:00 AM,0.0,,,,,,,,
324,07/05/21 05:00:00 AM,0.0,4.467,,,,,,,
325,07/05/21 05:30:00 AM,10.8,,,,,,,,
326,07/05/21 06:00:00 AM,258.3,4.363,,,,,,,
327,07/05/21 06:30:00 AM,538.2,,,,,,,,
328,07/05/21 07:00:00 AM,8266.7,12.680,,,,,,,
329,07/05/21 07:30:00 AM,12400.1,,,,,,,,
330,07/05/21 08:00:00 AM,16533.4,26.807,,,,,,,
331,07/05/21 08:30:00 AM,22044.6,,,,,,,,
332,07/05/21 09:00:00 AM,10677.8,28.861,,,,,,,
333,07/05/21 09:30:00 AM,15155.7,,,,,,,,
334,07/05/21 10:00:00 AM,18600.1,35.756,,,,,,,
335,07/05/21 10:30:00 AM,46844.8,,,,,,,,
336,07/05/21 11:00:00 AM,46844.8,47.062,,,,,,,
337,07/05/21 11:30:00 AM,46844.8,,,,,,,,
338,07/05/21 12:00:00 PM,6544.5,25.631,,,,,,,
339,07/05/21 12:30:00 PM,5166.7,,,,,,,,
340,07/05/21 01:00:00 PM,8266.7,25.756,,,,,,,
341,07/05/21 01:30:00 PM,8611.2,,,,,,,,
342,07/05/21 02:00:00 PM,22044.6,31.268,,,,,,,
343,07/05/21 02:30:00 PM,33066.9,,,,,,,,
344,07/05/21 03:00:00 PM,5511.1,22.288,,,,,,,
345,07/05/21 03:30:00 PM,4994.5,,,,,,,,
346,07/05/21 04:00:00 PM,9300.1,22.671,,,,,,,
347,07/05/21 04:30:00 PM,5166.7,,,,,,,,
348,07/05/21 05:00:00 PM,4305.6,18.949,,,,,,,
349,07/05/21 05:30:00 PM,4305.6,,,,,,,,
350,07/05/21 06:00:00 PM,4477.8,17.759,,,,,,,
351,07/05/21 06:30:00 PM,1636.1,,,,,,,,
352,07/05/21 07:00:00 PM,150.7,11.915,,,,,,,
353,07/05/21 07:30:00 PM,96.9,,,,,,,,
354,07/05/21 08:00:00 PM,32.3,11.090,,,,,,,
355,07/05/21 08:30:00 PM,10.8,,,,,,,,
356,07/05/21 09:00:00 PM,0.0,10.357,,,,,,,
357,07/05/21 09:30:00 PM,0.0,,,,,,,,
358,07/05/21 10:00:00 PM,0.0,10.062,,,,,,,
359,07/05/21 10:30:00 PM,0.0,,,,,,,,
360,07/05/21 11:00:00 PM,0.0,9.373,,,,,,,
361,07/05/21 11:30:00 PM,0.0,,,,,,,,
362,07/06/21 12:00:00 AM,0.0,8.332,46.979,3.472,,,,,
363,07/06/21 12:30:00 AM,0.0,,,,,,,,
364,07/06/21 01:00:00 AM,0.0,7.782,,,,,,,
365,07/06/21 01:30:00 AM,0.0,,,,,,,,
366,07/06/21 02:00:00 AM,0.0,5.808,,,,,,,
367,07/06/21 02:30:00 AM,0.0,,,,,,,,
368,07/06/21 03:00:00 AM,0.0,4.674,,,,,,,
369,07/06/21 03:30:00 AM,0.0,,,,,,,,
370,07/06/21 04:00:00 AM,0.0,4.207,,,,,,,
371,07/06/21 04:30:00 AM,0.0,,,,,,,,
372,07/06/21 05:00:00 AM,0.0,3.577,,,,,,,
373,07/06/21 05:30:00 AM,0.0,,,,,,,,
374,07/06/21 06:00:00 AM,204.5,4.257,,,,,,,
375,07/06/21 06:30:00 AM,818.1,,,,,,,,
376,07/06/21 07:00:00 AM,7233.4,11.363,,,,,,,
377,07/06/21 07:30:00 AM,12400.1,,,,,,,,
378,07/06/21 08:00:00 AM,16533.4,20.999,,,,,,,
379,07/06/21 08:30:00 AM,20666.8,,,,,,,,
380,07/06/21 09:00:00 AM,30311.3,28.971,,,,,,,
381,07/06/21 09:30:00 AM,37200.2,,,,,,,,
382,07/06/21 10:00:00 AM,42711.4,35.839,,,,,,,
383,07/06/21 10:30:00 AM,46844.8,,,,,,,,
384,07/06/21 11:00:00 AM,49600.3,43.849,,,,,,,
385,07/06/21 11:30:00 AM,49600.3,,,,,,,,
386,07/06/21 12:00:00 PM,42711.4,45.766,,,,,,,
387,07/06/21 12:30:00 PM,37200.2,,,,,,,,
388,07/06/21 01:00:00 PM,38578.0,45.895,,,,,,,
389,07/06/21 01:30:00 PM,35822.5,,,,,,,,
390,07/06/21 02:00:00 PM,30311.3,45.904,,,,,,,
391,07/06/21 02:30:00 PM,27555.7,,,,,,,,
392,07/06/21 03:00:00 PM,24800.2,42.112,,,,,,,
393,07/06/21 03:30:00 PM,8611.2,,,,,,,,
394,07/06/21 04:00:00 PM,17911.2,35.705,,,,,,,
395,07/06/21 04:30:00 PM,3444.5,,,,,,,,
396,07/06/21 05:00:00 PM,9300.1,26.625,,,,,,,
397,07/06/21 05:30:00 PM,9644.5,,,,,,,,
398,07/06/21 06:00:00 PM,6200.0,21.302,,,,,,,
399,07/06/21 06:30:00 PM,861.1,,,,,,,,
400,07/06/21 07:00:00 PM,850.4,15.282,,,,,,,
401,07/06/21 07:30:00 PM,979.5,,,,,,,,
402,07/06/21 08:00:00 PM,409.0,12.203,,,,,,,
403,07/06/21 08:30:00 PM,150.7,,,,,,,,
404,07/06/21 09:00:00 PM,0.0,9.521,,,,,,,
405,07/06/21 09:30:00 PM,0.0,,,,,,,,
406,07/06/21 10:00:00 PM,0.0,9.175,,,,,,,
407,07/06/21 10:30:00 PM,0.0,,,,,,,,
408,07/06/21 11:00:00 PM,0.0,7.278,,,,,,,
409,07/06/21 11:30:00 PM,0.0,,,,,,,,
410,07/07/21 12:00:00 AM,0.0,4.830,50.595,3.578,,,,,
411,07/07/21 12:30:00 AM,0.0,,,,,,,,
412,07/07/21 01:00:00 AM,0.0,4.830,,,,,,,
413,07/07/21 01:30:00 AM,0.0,,,,,,,,
414,07/07/21 02:00:00 AM,0.0,5.295,,,,,,,
415,07/07/21 02:30:00 AM,0.0,,,,,,,,
416,07/07/21 03:00:00 AM,0.0,4.830,,,,,,,
417,07/07/21 03:30:00 AM,0.0,,,,,,,,
418,07/07/21 04:00:00 AM,0.0,4.363,,,,,,,
419,07/07/21 04:30:00 AM,0.0,,,,,,,,
420,07/07/21 05:00:00 AM,0.0,4.050,,,,,,,
421,07/07/21 05:30:00 AM,10.8,,,,,,,,
422,07/07/21 06:00:00 AM,204.5,4.048,,,,,,,
423,07/07/21 06:30:00 AM,376.7,,,,,,,,
424,07/07/21 07:00:00 AM,5166.7,11.534,,,,,,,
425,07/07/21 07:30:00 AM,13777.9,,,,,,,,
426,07/07/21 08:00:00 AM,17911.2,25.631,,,,,,,
427,07/07/21 08:30:00 AM,23422.4,,,,,,,,
428,07/07/21 09:00:00 AM,33066.9,33.298,,,,,,,
429,07/07/21 09:30:00 AM,38578.0,,,,,,,,
430,07/07/21 10:00:00 AM,44089.2,38.994,,,,,,,
431,07/07/21 10:30:00 AM,44089.2,,,,,,,,
432,07/07/21 11:00:00 AM,46844.8,45.078,,,,,,,
433,07/07/21 11:30:00 AM,44089.2,,,,,,,,
434,07/07/21 12:00:00 PM,39955.8,47.505,,,,,,,
435,07/07/21 12:30:00 PM,37200.2,,,,,,,,
436,07/07/21 01:00:00 PM,34444.7,49.243,,,,,,,
437,07/07/21 01:30:00 PM,3961.1,,,,,,,,
438,07/07/21 02:00:00 PM,5166.7,39.222,,,,,,,
439,07/07/21 02:30:00 PM,26178.0,,,,,,,,
440,07/07/21 03:00:00 PM,5511.1,36.058,,,,,,,
441,07/07/21 03:30:00 PM,12400.1,,,,,,,,
