"Plot Title: Hobo 27 - SN 10793179"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793179, SEN S/N: 10793179)","Max:  Daily Temperature, °C (LGR S/N: 10793179)","Min: Daily Temperature, °C (LGR S/N: 10793179)","Avg: Hourly Temperature, °C (LGR S/N: 10793179)"
530,07/20/19 04:00:00 PM,1808.3,,,12.691
531,07/20/19 04:30:00 PM,4477.8,,,
532,07/20/19 05:00:00 PM,23422.4,,,20.473
533,07/20/19 05:30:00 PM,19977.9,,,
534,07/20/19 06:00:00 PM,9644.5,,,18.854
535,07/20/19 06:30:00 PM,6200.0,,,
536,07/20/19 07:00:00 PM,592.0,,,10.591
537,07/20/19 07:30:00 PM,462.9,,,
538,07/20/19 08:00:00 PM,301.4,,,6.721
539,07/20/19 08:30:00 PM,96.9,,,
540,07/20/19 09:00:00 PM,0.0,,,4.675
541,07/20/19 09:30:00 PM,0.0,,,
542,07/20/19 10:00:00 PM,0.0,,,4.049
543,07/20/19 10:30:00 PM,0.0,,,
544,07/20/19 11:00:00 PM,0.0,,,3.472
545,07/20/19 11:30:00 PM,0.0,,,
546,07/21/19 12:00:00 AM,0.0,37.165,0.893,2.837
547,07/21/19 12:30:00 AM,0.0,,,
548,07/21/19 01:00:00 AM,0.0,,,2.141
549,07/21/19 01:30:00 AM,0.0,,,
550,07/21/19 02:00:00 AM,0.0,,,1.330
551,07/21/19 02:30:00 AM,0.0,,,
552,07/21/19 03:00:00 AM,0.0,,,1.166
553,07/21/19 03:30:00 AM,0.0,,,
554,07/21/19 04:00:00 AM,0.0,,,1.166
555,07/21/19 04:30:00 AM,0.0,,,
556,07/21/19 05:00:00 AM,0.0,,,0.948
557,07/21/19 05:30:00 AM,0.0,,,
558,07/21/19 06:00:00 AM,43.1,,,1.057
559,07/21/19 06:30:00 AM,226.0,,,
560,07/21/19 07:00:00 AM,312.2,,,4.660
561,07/21/19 07:30:00 AM,8266.7,,,
562,07/21/19 08:00:00 AM,11022.3,,,16.706
563,07/21/19 08:30:00 AM,13777.9,,,
564,07/21/19 09:00:00 AM,15844.5,,,25.875
565,07/21/19 09:30:00 AM,17222.3,,,
566,07/21/19 10:00:00 AM,19289.0,,,30.109
567,07/21/19 10:30:00 AM,21355.7,,,
568,07/21/19 11:00:00 AM,23422.4,,,32.759
569,07/21/19 11:30:00 AM,31689.1,,,
570,07/21/19 12:00:00 PM,79911.6,,,35.864
571,07/21/19 12:30:00 PM,28933.5,,,
572,07/21/19 01:00:00 PM,27555.7,,,36.619
573,07/21/19 01:30:00 PM,37200.2,,,
574,07/21/19 02:00:00 PM,49600.3,,,37.110
575,07/21/19 02:30:00 PM,52355.9,,,
576,07/21/19 03:00:00 PM,44089.2,,,35.224
577,07/21/19 03:30:00 PM,34444.7,,,
578,07/21/19 04:00:00 PM,28933.5,,,33.276
579,07/21/19 04:30:00 PM,24800.2,,,
580,07/21/19 05:00:00 PM,18600.1,,,29.507
581,07/21/19 05:30:00 PM,14466.8,,,
582,07/21/19 06:00:00 PM,10677.8,,,24.787
583,07/21/19 06:30:00 PM,6544.5,,,
584,07/21/19 07:00:00 PM,656.6,,,14.175
585,07/21/19 07:30:00 PM,484.4,,,
586,07/21/19 08:00:00 PM,290.6,,,10.060
587,07/21/19 08:30:00 PM,75.3,,,
588,07/21/19 09:00:00 PM,0.0,,,7.329
589,07/21/19 09:30:00 PM,0.0,,,
590,07/21/19 10:00:00 PM,0.0,,,5.808
591,07/21/19 10:30:00 PM,0.0,,,
592,07/21/19 11:00:00 PM,0.0,,,5.192
593,07/21/19 11:30:00 PM,0.0,,,
594,07/22/19 12:00:00 AM,0.0,37.384,2.195,4.259
595,07/22/19 12:30:00 AM,0.0,,,
596,07/22/19 01:00:00 AM,0.0,,,3.788
597,07/22/19 01:30:00 AM,0.0,,,
598,07/22/19 02:00:00 AM,0.0,,,3.366
599,07/22/19 02:30:00 AM,0.0,,,
600,07/22/19 03:00:00 AM,0.0,,,3.208
601,07/22/19 03:30:00 AM,0.0,,,
602,07/22/19 04:00:00 AM,0.0,,,2.942
603,07/22/19 04:30:00 AM,0.0,,,
604,07/22/19 05:00:00 AM,0.0,,,2.356
605,07/22/19 05:30:00 AM,0.0,,,
606,07/22/19 06:00:00 AM,96.9,,,2.357
607,07/22/19 06:30:00 AM,258.3,,,
608,07/22/19 07:00:00 AM,376.7,,,5.960
609,07/22/19 07:30:00 AM,8266.7,,,
610,07/22/19 08:00:00 AM,10677.8,,,19.142
611,07/22/19 08:30:00 AM,13089.0,,,
612,07/22/19 09:00:00 AM,15155.7,,,26.743
613,07/22/19 09:30:00 AM,16533.4,,,
614,07/22/19 10:00:00 AM,19289.0,,,28.904
615,07/22/19 10:30:00 AM,20666.8,,,
616,07/22/19 11:00:00 AM,23422.4,,,33.120
617,07/22/19 11:30:00 AM,30311.3,,,
618,07/22/19 12:00:00 PM,79911.6,,,34.585
619,07/22/19 12:30:00 PM,17911.2,,,
620,07/22/19 01:00:00 PM,9644.5,,,20.424
621,07/22/19 01:30:00 PM,16533.4,,,
622,07/22/19 02:00:00 PM,57867.0,,,28.618
623,07/22/19 02:30:00 PM,3444.5,,,
624,07/22/19 03:00:00 PM,11022.3,,,19.235
625,07/22/19 03:30:00 PM,10677.8,,,
626,07/22/19 04:00:00 PM,5511.1,,,25.757
627,07/22/19 04:30:00 PM,22044.6,,,
628,07/22/19 05:00:00 PM,4822.3,,,22.302
629,07/22/19 05:30:00 PM,5338.9,,,
630,07/22/19 06:00:00 PM,8266.7,,,24.886
631,07/22/19 06:30:00 PM,5511.1,,,
632,07/22/19 07:00:00 PM,3788.9,,,17.236
633,07/22/19 07:30:00 PM,1216.3,,,
634,07/22/19 08:00:00 PM,312.2,,,12.253
635,07/22/19 08:30:00 PM,43.1,,,
636,07/22/19 09:00:00 PM,0.0,,,8.528
637,07/22/19 09:30:00 PM,0.0,,,
638,07/22/19 10:00:00 PM,0.0,,,5.910
639,07/22/19 10:30:00 PM,0.0,,,
640,07/22/19 11:00:00 PM,0.0,,,4.571
641,07/22/19 11:30:00 PM,0.0,,,
642,07/23/19 12:00:00 AM,0.0,35.328,1.764,3.630
643,07/23/19 12:30:00 AM,0.0,,,
644,07/23/19 01:00:00 AM,0.0,,,2.996
645,07/23/19 01:30:00 AM,0.0,,,
646,07/23/19 02:00:00 AM,0.0,,,2.730
647,07/23/19 02:30:00 AM,0.0,,,
648,07/23/19 03:00:00 AM,0.0,,,2.463
649,07/23/19 03:30:00 AM,0.0,,,
650,07/23/19 04:00:00 AM,0.0,,,1.979
651,07/23/19 04:30:00 AM,0.0,,,
652,07/23/19 05:00:00 AM,0.0,,,1.872
653,07/23/19 05:30:00 AM,0.0,,,
654,07/23/19 06:00:00 AM,96.9,,,1.926
655,07/23/19 06:30:00 AM,322.9,,,
656,07/23/19 07:00:00 AM,688.9,,,5.755
657,07/23/19 07:30:00 AM,7233.4,,,
658,07/23/19 08:00:00 AM,10333.4,,,15.599
659,07/23/19 08:30:00 AM,12400.1,,,
660,07/23/19 09:00:00 AM,14466.8,,,25.673
661,07/23/19 09:30:00 AM,16533.4,,,
662,07/23/19 10:00:00 AM,18600.1,,,31.792
663,07/23/19 10:30:00 AM,20666.8,,,
664,07/23/19 11:00:00 AM,23422.4,,,33.226
665,07/23/19 11:30:00 AM,30311.3,,,
666,07/23/19 12:00:00 PM,26178.0,,,35.009
667,07/23/19 12:30:00 PM,33066.9,,,
668,07/23/19 01:00:00 PM,33066.9,,,27.926
669,07/23/19 01:30:00 PM,10677.8,,,
670,07/23/19 02:00:00 PM,52355.9,,,30.518
671,07/23/19 02:30:00 PM,60622.6,,,
672,07/23/19 03:00:00 PM,46844.8,,,34.851
673,07/23/19 03:30:00 PM,37200.2,,,
674,07/23/19 04:00:00 PM,34444.7,,,27.383
675,07/23/19 04:30:00 PM,5511.1,,,
676,07/23/19 05:00:00 PM,8266.7,,,24.862
677,07/23/19 05:30:00 PM,10677.8,,,
678,07/23/19 06:00:00 PM,7233.4,,,20.570
679,07/23/19 06:30:00 PM,3100.0,,,
680,07/23/19 07:00:00 PM,1377.8,,,14.128
681,07/23/19 07:30:00 PM,624.3,,,
682,07/23/19 08:00:00 PM,322.9,,,9.420
683,07/23/19 08:30:00 PM,43.1,,,
684,07/23/19 09:00:00 PM,0.0,,,8.132
685,07/23/19 09:30:00 PM,0.0,,,
686,07/23/19 10:00:00 PM,0.0,,,7.632
687,07/23/19 10:30:00 PM,0.0,,,
688,07/23/19 11:00:00 PM,0.0,,,7.027
689,07/23/19 11:30:00 PM,0.0,,,
690,07/24/19 12:00:00 AM,0.0,37.055,2.943,5.960
691,07/24/19 12:30:00 AM,0.0,,,
692,07/24/19 01:00:00 AM,0.0,,,4.363
693,07/24/19 01:30:00 AM,0.0,,,
694,07/24/19 02:00:00 AM,0.0,,,3.841
695,07/24/19 02:30:00 AM,0.0,,,
696,07/24/19 03:00:00 AM,0.0,,,3.525
697,07/24/19 03:30:00 AM,0.0,,,
698,07/24/19 04:00:00 AM,0.0,,,2.996
699,07/24/19 04:30:00 AM,0.0,,,
700,07/24/19 05:00:00 AM,0.0,,,3.049
701,07/24/19 05:30:00 AM,0.0,,,
702,07/24/19 06:00:00 AM,344.4,,,4.151
703,07/24/19 06:30:00 AM,1722.2,,,
704,07/24/19 07:00:00 AM,2152.8,,,9.008
705,07/24/19 07:30:00 AM,8266.7,,,
706,07/24/19 08:00:00 AM,7577.8,,,17.040
707,07/24/19 08:30:00 AM,12400.1,,,
708,07/24/19 09:00:00 AM,14466.8,,,26.942
709,07/24/19 09:30:00 AM,18600.1,,,
710,07/24/19 10:00:00 AM,16533.4,,,28.745
711,07/24/19 10:30:00 AM,24800.2,,,
712,07/24/19 11:00:00 AM,24800.2,,,32.295
713,07/24/19 11:30:00 AM,30311.3,,,
714,07/24/19 12:00:00 PM,85422.8,,,35.661
715,07/24/19 12:30:00 PM,34444.7,,,
716,07/24/19 01:00:00 PM,26178.0,,,32.087
717,07/24/19 01:30:00 PM,22044.6,,,
718,07/24/19 02:00:00 PM,17911.2,,,26.883
719,07/24/19 02:30:00 PM,22044.6,,,
720,07/24/19 03:00:00 PM,15844.5,,,25.125
721,07/24/19 03:30:00 PM,15844.5,,,
722,07/24/19 04:00:00 PM,16533.4,,,24.110
723,07/24/19 04:30:00 PM,11711.2,,,
724,07/24/19 05:00:00 PM,8611.2,,,28.117
725,07/24/19 05:30:00 PM,7577.8,,,
726,07/24/19 06:00:00 PM,6544.5,,,25.561
727,07/24/19 06:30:00 PM,6200.0,,,
728,07/24/19 07:00:00 PM,2583.4,,,17.141
729,07/24/19 07:30:00 PM,710.4,,,
730,07/24/19 08:00:00 PM,215.3,,,13.652
731,07/24/19 08:30:00 PM,0.0,,,
732,07/24/19 09:00:00 PM,0.0,,,10.210
733,07/24/19 09:30:00 PM,0.0,,,
734,07/24/19 10:00:00 PM,0.0,,,9.570
735,07/24/19 10:30:00 PM,0.0,,,
736,07/24/19 11:00:00 PM,0.0,,,8.630
737,07/24/19 11:30:00 PM,0.0,,,
738,07/25/19 12:00:00 AM,0.0,31.166,3.261,7.481
739,07/25/19 12:30:00 AM,0.0,,,
740,07/25/19 01:00:00 AM,0.0,,,7.481
741,07/25/19 01:30:00 AM,0.0,,,
742,07/25/19 02:00:00 AM,0.0,,,5.806
743,07/25/19 02:30:00 AM,0.0,,,
744,07/25/19 03:00:00 AM,0.0,,,5.088
745,07/25/19 03:30:00 AM,0.0,,,
746,07/25/19 04:00:00 AM,0.0,,,3.629
747,07/25/19 04:30:00 AM,0.0,,,
748,07/25/19 05:00:00 AM,0.0,,,3.839
749,07/25/19 05:30:00 AM,0.0,,,
750,07/25/19 06:00:00 AM,107.6,,,4.311
751,07/25/19 06:30:00 AM,1044.1,,,
752,07/25/19 07:00:00 AM,1980.6,,,8.419
753,07/25/19 07:30:00 AM,6200.0,,,
754,07/25/19 08:00:00 AM,10333.4,,,13.461
755,07/25/19 08:30:00 AM,6200.0,,,
756,07/25/19 09:00:00 AM,19289.0,,,20.857
757,07/25/19 09:30:00 AM,8611.2,,,
758,07/25/19 10:00:00 AM,26178.0,,,28.827
759,07/25/19 10:30:00 AM,30311.3,,,
760,07/25/19 11:00:00 AM,13089.0,,,26.605
761,07/25/19 11:30:00 AM,12400.1,,,
762,07/25/19 12:00:00 PM,12400.1,,,26.665
763,07/25/19 12:30:00 PM,17222.3,,,
764,07/25/19 01:00:00 PM,10333.4,,,25.470
765,07/25/19 01:30:00 PM,19977.9,,,
766,07/25/19 02:00:00 PM,55111.5,,,26.313
767,07/25/19 02:30:00 PM,11022.3,,,
768,07/25/19 03:00:00 PM,49600.3,,,29.560
769,07/25/19 03:30:00 PM,19289.0,,,
770,07/25/19 04:00:00 PM,16533.4,,,25.113
771,07/25/19 04:30:00 PM,7577.8,,,
772,07/25/19 05:00:00 PM,11022.3,,,22.780
773,07/25/19 05:30:00 PM,4822.3,,,
774,07/25/19 06:00:00 PM,9300.1,,,20.948
775,07/25/19 06:30:00 PM,6544.5,,,
776,07/25/19 07:00:00 PM,2411.1,,,15.902
777,07/25/19 07:30:00 PM,1463.9,,,
778,07/25/19 08:00:00 PM,527.4,,,13.700
779,07/25/19 08:30:00 PM,32.3,,,
780,07/25/19 09:00:00 PM,0.0,,,11.088
781,07/25/19 09:30:00 PM,0.0,,,
782,07/25/19 10:00:00 PM,0.0,,,7.730
783,07/25/19 10:30:00 PM,0.0,,,
784,07/25/19 11:00:00 PM,0.0,,,6.623
785,07/25/19 11:30:00 PM,0.0,,,
786,07/26/19 12:00:00 AM,0.0,33.535,5.037,7.932
787,07/26/19 12:30:00 AM,0.0,,,
788,07/26/19 01:00:00 AM,0.0,,,6.113
789,07/26/19 01:30:00 AM,0.0,,,
790,07/26/19 02:00:00 AM,0.0,,,6.059
791,07/26/19 02:30:00 AM,0.0,,,
792,07/26/19 03:00:00 AM,0.0,,,5.859
793,07/26/19 03:30:00 AM,0.0,,,
794,07/26/19 04:00:00 AM,0.0,,,5.192
795,07/26/19 04:30:00 AM,0.0,,,
796,07/26/19 05:00:00 AM,0.0,,,6.977
797,07/26/19 05:30:00 AM,0.0,,,
798,07/26/19 06:00:00 AM,139.9,,,7.431
799,07/26/19 06:30:00 AM,570.5,,,
800,07/26/19 07:00:00 AM,1894.5,,,9.668
801,07/26/19 07:30:00 AM,2325.0,,,
802,07/26/19 08:00:00 AM,4477.8,,,12.881
803,07/26/19 08:30:00 AM,5166.7,,,
804,07/26/19 09:00:00 AM,8611.2,,,20.241
805,07/26/19 09:30:00 AM,17911.2,,,
806,07/26/19 10:00:00 AM,20666.8,,,32.294
807,07/26/19 10:30:00 AM,28933.5,,,
808,07/26/19 11:00:00 AM,14466.8,,,24.355
809,07/26/19 11:30:00 AM,11711.2,,,
810,07/26/19 12:00:00 PM,10677.8,,,21.142
811,07/26/19 12:30:00 PM,11711.2,,,
812,07/26/19 01:00:00 PM,27555.7,,,29.281
813,07/26/19 01:30:00 PM,44089.2,,,
814,07/26/19 02:00:00 PM,11022.3,,,19.427
815,07/26/19 02:30:00 PM,4477.8,,,
816,07/26/19 03:00:00 PM,7233.4,,,16.094
817,07/26/19 03:30:00 PM,5166.7,,,
818,07/26/19 04:00:00 PM,3961.1,,,14.564
819,07/26/19 04:30:00 PM,5166.7,,,
820,07/26/19 05:00:00 PM,16533.4,,,19.520
821,07/26/19 05:30:00 PM,12400.1,,,
822,07/26/19 06:00:00 PM,3444.5,,,17.854
823,07/26/19 06:30:00 PM,6200.0,,,
824,07/26/19 07:00:00 PM,4477.8,,,14.226
825,07/26/19 07:30:00 PM,592.0,,,
826,07/26/19 08:00:00 PM,322.9,,,9.866
827,07/26/19 08:30:00 PM,10.8,,,
828,07/26/19 09:00:00 PM,0.0,,,10.308
829,07/26/19 09:30:00 PM,0.0,,,
830,07/26/19 10:00:00 PM,0.0,,,10.112
831,07/26/19 10:30:00 PM,0.0,,,
832,07/26/19 11:00:00 PM,0.0,,,9.816
833,07/26/19 11:30:00 PM,0.0,,,
834,07/27/19 12:00:00 AM,0.0,36.295,1.980,9.077
835,07/27/19 12:30:00 AM,0.0,,,
836,07/27/19 01:00:00 AM,0.0,,,7.329
837,07/27/19 01:30:00 AM,0.0,,,
838,07/27/19 02:00:00 AM,0.0,,,5.345
839,07/27/19 02:30:00 AM,0.0,,,
840,07/27/19 03:00:00 AM,0.0,,,4.775
841,07/27/19 03:30:00 AM,0.0,,,
842,07/27/19 04:00:00 AM,0.0,,,5.034
843,07/27/19 04:30:00 AM,0.0,,,
844,07/27/19 05:00:00 AM,0.0,,,2.462
845,07/27/19 05:30:00 AM,0.0,,,
846,07/27/19 06:00:00 AM,86.1,,,2.141
847,07/27/19 06:30:00 AM,301.4,,,
848,07/27/19 07:00:00 AM,441.3,,,5.306
849,07/27/19 07:30:00 AM,7233.4,,,
850,07/27/19 08:00:00 AM,10333.4,,,13.795
851,07/27/19 08:30:00 AM,6544.5,,,
852,07/27/19 09:00:00 AM,14466.8,,,19.189
853,07/27/19 09:30:00 AM,16533.4,,,
854,07/27/19 10:00:00 AM,19977.9,,,26.935
855,07/27/19 10:30:00 AM,8611.2,,,
856,07/27/19 11:00:00 AM,9644.5,,,28.492
857,07/27/19 11:30:00 AM,8266.7,,,
858,07/27/19 12:00:00 PM,99200.7,,,34.758
859,07/27/19 12:30:00 PM,37200.2,,,
860,07/27/19 01:00:00 PM,34444.7,,,33.798
861,07/27/19 01:30:00 PM,42711.4,,,
862,07/27/19 02:00:00 PM,12400.1,,,22.078
863,07/27/19 02:30:00 PM,3444.5,,,
864,07/27/19 03:00:00 PM,8266.7,,,16.848
865,07/27/19 03:30:00 PM,15155.7,,,
866,07/27/19 04:00:00 PM,18600.1,,,24.594
867,07/27/19 04:30:00 PM,15844.5,,,
868,07/27/19 05:00:00 PM,18600.1,,,23.101
869,07/27/19 05:30:00 PM,16533.4,,,
870,07/27/19 06:00:00 PM,10677.8,,,20.758
871,07/27/19 06:30:00 PM,2755.6,,,
872,07/27/19 07:00:00 PM,1894.5,,,15.900
873,07/27/19 07:30:00 PM,861.1,,,
874,07/27/19 08:00:00 PM,193.8,,,12.158
875,07/27/19 08:30:00 PM,75.3,,,
876,07/27/19 09:00:00 PM,0.0,,,10.452
877,07/27/19 09:30:00 PM,0.0,,,
878,07/27/19 10:00:00 PM,0.0,,,8.482
879,07/27/19 10:30:00 PM,0.0,,,
880,07/27/19 11:00:00 PM,0.0,,,8.182
881,07/27/19 11:30:00 PM,0.0,,,
882,07/28/19 12:00:00 AM,0.0,34.374,5.141,9.077
883,07/28/19 12:30:00 AM,0.0,,,
884,07/28/19 01:00:00 AM,0.0,,,8.928
885,07/28/19 01:30:00 AM,0.0,,,
886,07/28/19 02:00:00 AM,0.0,,,8.730
887,07/28/19 02:30:00 AM,0.0,,,
888,07/28/19 03:00:00 AM,0.0,,,7.630
889,07/28/19 03:30:00 AM,0.0,,,
890,07/28/19 04:00:00 AM,0.0,,,5.398
891,07/28/19 04:30:00 AM,0.0,,,
892,07/28/19 05:00:00 AM,0.0,,,7.279
893,07/28/19 05:30:00 AM,0.0,,,
894,07/28/19 06:00:00 AM,10.8,,,8.032
895,07/28/19 06:30:00 AM,635.1,,,
896,07/28/19 07:00:00 AM,1636.1,,,8.680
897,07/28/19 07:30:00 AM,753.5,,,
898,07/28/19 08:00:00 AM,1722.2,,,14.078
899,07/28/19 08:30:00 AM,13777.9,,,
900,07/28/19 09:00:00 AM,18600.1,,,22.334
901,07/28/19 09:30:00 AM,20666.8,,,
902,07/28/19 10:00:00 AM,22044.6,,,27.868
903,07/28/19 10:30:00 AM,22044.6,,,
904,07/28/19 11:00:00 AM,23422.4,,,30.159
905,07/28/19 11:30:00 AM,27555.7,,,
906,07/28/19 12:00:00 PM,88178.4,,,32.088
907,07/28/19 12:30:00 PM,31689.1,,,
908,07/28/19 01:00:00 PM,28933.5,,,31.181
909,07/28/19 01:30:00 PM,35822.5,,,
910,07/28/19 02:00:00 PM,46844.8,,,32.967
911,07/28/19 02:30:00 PM,52355.9,,,
912,07/28/19 03:00:00 PM,42711.4,,,33.230
913,07/28/19 03:30:00 PM,10333.4,,,
914,07/28/19 04:00:00 PM,3616.7,,,26.393
915,07/28/19 04:30:00 PM,24800.2,,,
916,07/28/19 05:00:00 PM,20666.8,,,27.468
917,07/28/19 05:30:00 PM,14466.8,,,
918,07/28/19 06:00:00 PM,10677.8,,,23.104
919,07/28/19 06:30:00 PM,4994.5,,,
920,07/28/19 07:00:00 PM,678.1,,,11.522
921,07/28/19 07:30:00 PM,505.9,,,
922,07/28/19 08:00:00 PM,312.2,,,7.577
923,07/28/19 08:30:00 PM,53.8,,,
924,07/28/19 09:00:00 PM,0.0,,,6.215
925,07/28/19 09:30:00 PM,0.0,,,
926,07/28/19 10:00:00 PM,0.0,,,5.347
927,07/28/19 10:30:00 PM,0.0,,,
928,07/28/19 11:00:00 PM,0.0,,,5.501
929,07/28/19 11:30:00 PM,0.0,,,
930,07/29/19 12:00:00 AM,0.0,37.604,0.343,4.829
931,07/29/19 12:30:00 AM,0.0,,,
932,07/29/19 01:00:00 AM,0.0,,,3.366
933,07/29/19 01:30:00 AM,0.0,,,
934,07/29/19 02:00:00 AM,0.0,,,2.463
935,07/29/19 02:30:00 AM,0.0,,,
936,07/29/19 03:00:00 AM,0.0,,,1.601
937,07/29/19 03:30:00 AM,0.0,,,
938,07/29/19 04:00:00 AM,0.0,,,0.948
939,07/29/19 04:30:00 AM,0.0,,,
940,07/29/19 05:00:00 AM,0.0,,,0.398
941,07/29/19 05:30:00 AM,0.0,,,
942,07/29/19 06:00:00 AM,86.1,,,0.564
943,07/29/19 06:30:00 AM,398.3,,,
944,07/29/19 07:00:00 AM,645.8,,,4.266
945,07/29/19 07:30:00 AM,7577.8,,,
946,07/29/19 08:00:00 AM,10333.4,,,17.089
947,07/29/19 08:30:00 AM,3272.2,,,
948,07/29/19 09:00:00 AM,14466.8,,,25.662
949,07/29/19 09:30:00 AM,15844.5,,,
950,07/29/19 10:00:00 AM,18600.1,,,29.063
951,07/29/19 10:30:00 AM,20666.8,,,
952,07/29/19 11:00:00 AM,22044.6,,,32.447
953,07/29/19 11:30:00 AM,31689.1,,,
954,07/29/19 12:00:00 PM,93689.5,,,30.189
955,07/29/19 12:30:00 PM,37200.2,,,
956,07/29/19 01:00:00 PM,37200.2,,,32.517
957,07/29/19 01:30:00 PM,37200.2,,,
958,07/29/19 02:00:00 PM,46844.8,,,37.275
959,07/29/19 02:30:00 PM,52355.9,,,
960,07/29/19 03:00:00 PM,42711.4,,,34.335
961,07/29/19 03:30:00 PM,31689.1,,,
962,07/29/19 04:00:00 PM,26178.0,,,32.345
963,07/29/19 04:30:00 PM,20666.8,,,
964,07/29/19 05:00:00 PM,16533.4,,,28.605
965,07/29/19 05:30:00 PM,13089.0,,,
966,07/29/19 06:00:00 PM,8611.2,,,24.354
967,07/29/19 06:30:00 PM,5511.1,,,
968,07/29/19 07:00:00 PM,678.1,,,13.216
969,07/29/19 07:30:00 PM,516.7,,,
970,07/29/19 08:00:00 PM,312.2,,,8.974
971,07/29/19 08:30:00 PM,53.8,,,
972,07/29/19 09:00:00 PM,0.0,,,6.318
973,07/29/19 09:30:00 PM,0.0,,,
974,07/29/19 10:00:00 PM,0.0,,,5.037
975,07/29/19 10:30:00 PM,0.0,,,
976,07/29/19 11:00:00 PM,0.0,,,4.363
977,07/29/19 11:30:00 PM,0.0,,,
978,07/30/19 12:00:00 AM,0.0,39.843,1.439,3.683
979,07/30/19 12:30:00 AM,0.0,,,
980,07/30/19 01:00:00 AM,0.0,,,2.943
981,07/30/19 01:30:00 AM,0.0,,,
982,07/30/19 02:00:00 AM,0.0,,,2.302
983,07/30/19 02:30:00 AM,0.0,,,
984,07/30/19 03:00:00 AM,0.0,,,1.926
985,07/30/19 03:30:00 AM,0.0,,,
986,07/30/19 04:00:00 AM,0.0,,,1.601
987,07/30/19 04:30:00 AM,0.0,,,
988,07/30/19 05:00:00 AM,0.0,,,1.547
989,07/30/19 05:30:00 AM,0.0,,,
990,07/30/19 06:00:00 AM,129.2,,,2.459
991,07/30/19 06:30:00 AM,344.4,,,
992,07/30/19 07:00:00 AM,1808.3,,,5.497
993,07/30/19 07:30:00 AM,7233.4,,,
994,07/30/19 08:00:00 AM,9300.1,,,15.701
995,07/30/19 08:30:00 AM,8611.2,,,
996,07/30/19 09:00:00 AM,14466.8,,,23.725
997,07/30/19 09:30:00 AM,16533.4,,,
998,07/30/19 10:00:00 AM,22044.6,,,30.441
999,07/30/19 10:30:00 AM,20666.8,,,
1000,07/30/19 11:00:00 AM,22044.6,,,34.269
1001,07/30/19 11:30:00 AM,26178.0,,,
1002,07/30/19 12:00:00 PM,88178.4,,,36.734
1003,07/30/19 12:30:00 PM,34444.7,,,
1004,07/30/19 01:00:00 PM,30311.3,,,36.674
1005,07/30/19 01:30:00 PM,35822.5,,,
1006,07/30/19 02:00:00 PM,49600.3,,,39.390
1007,07/30/19 02:30:00 PM,42711.4,,,
1008,07/30/19 03:00:00 PM,55111.5,,,35.150
1009,07/30/19 03:30:00 PM,12400.1,,,
1010,07/30/19 04:00:00 PM,1722.2,,,16.665
1011,07/30/19 04:30:00 PM,527.4,,,
1012,07/30/19 05:00:00 PM,269.1,,,10.111
1013,07/30/19 05:30:00 PM,452.1,,,
1014,07/30/19 06:00:00 PM,484.4,,,9.965
1015,07/30/19 06:30:00 PM,409.0,,,
1016,07/30/19 07:00:00 PM,258.3,,,9.620
1017,07/30/19 07:30:00 PM,279.9,,,
1018,07/30/19 08:00:00 PM,204.5,,,9.422
1019,07/30/19 08:30:00 PM,10.8,,,
1020,07/30/19 09:00:00 PM,0.0,,,8.928
1021,07/30/19 09:30:00 PM,0.0,,,
1022,07/30/19 10:00:00 PM,0.0,,,8.431
1023,07/30/19 10:30:00 PM,0.0,,,
1024,07/30/19 11:00:00 PM,0.0,,,6.318
1025,07/30/19 11:30:00 PM,0.0,,,
1026,07/31/19 12:00:00 AM,0.0,34.479,1.764,5.552
1027,07/31/19 12:30:00 AM,0.0,,,
1028,07/31/19 01:00:00 AM,0.0,,,4.049
1029,07/31/19 01:30:00 AM,0.0,,,
1030,07/31/19 02:00:00 AM,0.0,,,3.366
1031,07/31/19 02:30:00 AM,0.0,,,
1032,07/31/19 03:00:00 AM,0.0,,,2.835
1033,07/31/19 03:30:00 AM,0.0,,,
1034,07/31/19 04:00:00 AM,0.0,,,2.141
1035,07/31/19 04:30:00 AM,0.0,,,
1036,07/31/19 05:00:00 AM,0.0,,,1.926
1037,07/31/19 05:30:00 AM,0.0,,,
1038,07/31/19 06:00:00 AM,43.1,,,2.087
1039,07/31/19 06:30:00 AM,301.4,,,
1040,07/31/19 07:00:00 AM,452.1,,,4.750
1041,07/31/19 07:30:00 AM,4994.5,,,
1042,07/31/19 08:00:00 AM,9644.5,,,13.119
1043,07/31/19 08:30:00 AM,8266.7,,,
1044,07/31/19 09:00:00 AM,12400.1,,,18.520
1045,07/31/19 09:30:00 AM,17222.3,,,
1046,07/31/19 10:00:00 AM,16533.4,,,25.953
1047,07/31/19 10:30:00 AM,18600.1,,,
1048,07/31/19 11:00:00 AM,20666.8,,,31.997
1049,07/31/19 11:30:00 AM,26178.0,,,
1050,07/31/19 12:00:00 PM,93689.5,,,29.657
1051,07/31/19 12:30:00 PM,11711.2,,,
1052,07/31/19 01:00:00 PM,14466.8,,,25.913
1053,07/31/19 01:30:00 PM,13089.0,,,
1054,07/31/19 02:00:00 PM,22044.6,,,27.870
1055,07/31/19 02:30:00 PM,33066.9,,,
1056,07/31/19 03:00:00 PM,12400.1,,,25.471
