"Plot Title: Hobo29-SN10793181"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793181, SEN S/N: 10793181)","Avg: Hourly Temperature, °C (LGR S/N: 10793181)","Max: Daily Temperature, °C (LGR S/N: 10793181)","Min: Daily Temperature, °C (LGR S/N: 10793181)"
206,07/13/19 10:00:00 PM,0.0,7.631,,
207,07/13/19 10:30:00 PM,0.0,,,
208,07/13/19 11:00:00 PM,0.0,6.572,,
209,07/13/19 11:30:00 PM,0.0,,,
210,07/14/19 12:00:00 AM,0.0,5.346,40.992,3.472
211,07/14/19 12:30:00 AM,0.0,,,
212,07/14/19 01:00:00 AM,0.0,4.882,,
213,07/14/19 01:30:00 AM,0.0,,,
214,07/14/19 02:00:00 AM,0.0,3.997,,
215,07/14/19 02:30:00 AM,0.0,,,
216,07/14/19 03:00:00 AM,0.0,3.736,,
217,07/14/19 03:30:00 AM,0.0,,,
218,07/14/19 04:00:00 AM,0.0,3.472,,
219,07/14/19 04:30:00 AM,0.0,,,
220,07/14/19 05:00:00 AM,0.0,4.049,,
221,07/14/19 05:30:00 AM,0.0,,,
222,07/14/19 06:00:00 AM,129.2,5.551,,
223,07/14/19 06:30:00 AM,473.6,,,
224,07/14/19 07:00:00 AM,1808.3,9.172,,
225,07/14/19 07:30:00 AM,1334.7,,,
226,07/14/19 08:00:00 AM,2497.2,12.639,,
227,07/14/19 08:30:00 AM,4305.6,,,
228,07/14/19 09:00:00 AM,5511.1,16.761,,
229,07/14/19 09:30:00 AM,3788.9,,,
230,07/14/19 10:00:00 AM,26178.0,28.060,,
231,07/14/19 10:30:00 AM,4305.6,,,
232,07/14/19 11:00:00 AM,41333.6,34.393,,
233,07/14/19 11:30:00 AM,24800.2,,,
234,07/14/19 12:00:00 PM,33066.9,33.151,,
235,07/14/19 12:30:00 PM,12400.1,,,
236,07/14/19 01:00:00 PM,18600.1,37.844,,
237,07/14/19 01:30:00 PM,26178.0,,,
238,07/14/19 02:00:00 PM,15155.7,40.247,,
239,07/14/19 02:30:00 PM,23422.4,,,
240,07/14/19 03:00:00 PM,15844.5,34.378,,
241,07/14/19 03:30:00 PM,19289.0,,,
242,07/14/19 04:00:00 PM,17911.2,39.739,,
243,07/14/19 04:30:00 PM,16533.4,,,
244,07/14/19 05:00:00 PM,15155.7,32.933,,
245,07/14/19 05:30:00 PM,7577.8,,,
246,07/14/19 06:00:00 PM,2755.6,21.380,,
247,07/14/19 06:30:00 PM,3788.9,,,
248,07/14/19 07:00:00 PM,936.5,20.339,,
249,07/14/19 07:30:00 PM,1636.1,,,
250,07/14/19 08:00:00 PM,678.1,14.080,,
251,07/14/19 08:30:00 PM,86.1,,,
252,07/14/19 09:00:00 PM,0.0,9.766,,
253,07/14/19 09:30:00 PM,0.0,,,
254,07/14/19 10:00:00 PM,0.0,7.781,,
255,07/14/19 10:30:00 PM,0.0,,,
256,07/14/19 11:00:00 PM,0.0,6.419,,
257,07/14/19 11:30:00 PM,0.0,,,
258,07/15/19 12:00:00 AM,0.0,5.089,45.577,2.195
259,07/15/19 12:30:00 AM,0.0,,,
260,07/15/19 01:00:00 AM,0.0,4.102,,
261,07/15/19 01:30:00 AM,0.0,,,
262,07/15/19 02:00:00 AM,0.0,3.682,,
263,07/15/19 02:30:00 AM,0.0,,,
264,07/15/19 03:00:00 AM,0.0,3.102,,
265,07/15/19 03:30:00 AM,0.0,,,
266,07/15/19 04:00:00 AM,0.0,2.837,,
267,07/15/19 04:30:00 AM,0.0,,,
268,07/15/19 05:00:00 AM,0.0,2.302,,
269,07/15/19 05:30:00 AM,0.0,,,
270,07/15/19 06:00:00 AM,75.3,2.356,,
271,07/15/19 06:30:00 AM,183.0,,,
272,07/15/19 07:00:00 AM,290.6,3.471,,
273,07/15/19 07:30:00 AM,581.3,,,
274,07/15/19 08:00:00 AM,667.4,8.374,,
275,07/15/19 08:30:00 AM,1377.8,,,
276,07/15/19 09:00:00 AM,3616.7,20.213,,
277,07/15/19 09:30:00 AM,22044.6,,,
278,07/15/19 10:00:00 AM,28933.5,35.568,,
279,07/15/19 10:30:00 AM,37200.2,,,
280,07/15/19 11:00:00 AM,38578.0,33.655,,
281,07/15/19 11:30:00 AM,3961.1,,,
282,07/15/19 12:00:00 PM,46844.8,40.852,,
283,07/15/19 12:30:00 PM,20666.8,,,
284,07/15/19 01:00:00 PM,9300.1,40.038,,
285,07/15/19 01:30:00 PM,24800.2,,,
286,07/15/19 02:00:00 PM,23422.4,44.956,,
287,07/15/19 02:30:00 PM,23422.4,,,
288,07/15/19 03:00:00 PM,13777.9,42.893,,
289,07/15/19 03:30:00 PM,11022.3,,,
290,07/15/19 04:00:00 PM,18600.1,42.053,,
291,07/15/19 04:30:00 PM,16533.4,,,
292,07/15/19 05:00:00 PM,16533.4,36.847,,
293,07/15/19 05:30:00 PM,14466.8,,,
294,07/15/19 06:00:00 PM,2927.8,21.529,,
295,07/15/19 06:30:00 PM,850.4,,,
296,07/15/19 07:00:00 PM,409.0,14.606,,
297,07/15/19 07:30:00 PM,828.8,,,
298,07/15/19 08:00:00 PM,1636.1,12.300,,
299,07/15/19 08:30:00 PM,75.3,,,
300,07/15/19 09:00:00 PM,0.0,8.380,,
301,07/15/19 09:30:00 PM,0.0,,,
302,07/15/19 10:00:00 PM,0.0,6.674,,
303,07/15/19 10:30:00 PM,0.0,,,
