"Plot Title: Hobo 3 - S/N10369065"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10369065, SEN S/N: 10369065)","Avg: Daily Temperature, °C (LGR S/N: 10369065)","Max: Hourly Temperature, °C (LGR S/N: 10369065)","Min: Hourly Temperature, °C (LGR S/N: 10369065)"
1,07/09/19 12:00:00 AM,,15.039,,
2,07/09/19 04:00:00 PM,27555.7,,38.490,33.848
3,07/09/19 04:30:00 PM,22044.6,,,
4,07/09/19 05:00:00 PM,19289.0,,30.963,28.159
5,07/09/19 05:30:00 PM,15155.7,,,
6,07/09/19 06:00:00 PM,13089.0,,26.195,24.351
7,07/09/19 06:30:00 PM,9644.5,,,
8,07/09/19 07:00:00 PM,613.5,,17.094,9.275
9,07/09/19 07:30:00 PM,473.6,,,
10,07/09/19 08:00:00 PM,269.1,,7.381,5.860
11,07/09/19 08:30:00 PM,64.6,,,
12,07/09/19 09:00:00 PM,0.0,,4.623,3.788
13,07/09/19 09:30:00 PM,0.0,,,
14,07/09/19 10:00:00 PM,0.0,,3.472,2.837
15,07/09/19 10:30:00 PM,0.0,,,
16,07/09/19 11:00:00 PM,0.0,,2.410,1.872
17,07/09/19 11:30:00 PM,0.0,,,
18,07/10/19 12:00:00 AM,0.0,18.334,1.656,1.330
19,07/10/19 12:30:00 AM,0.0,,,
20,07/10/19 01:00:00 AM,0.0,,1.003,0.784
21,07/10/19 01:30:00 AM,0.0,,,
22,07/10/19 02:00:00 AM,0.0,,0.453,0.232
23,07/10/19 02:30:00 AM,0.0,,,
24,07/10/19 03:00:00 AM,0.0,,0.232,-0.213
25,07/10/19 03:30:00 AM,0.0,,,
26,07/10/19 04:00:00 AM,0.0,,-0.325,-0.437
27,07/10/19 04:30:00 AM,0.0,,,
28,07/10/19 05:00:00 AM,0.0,,-0.549,-0.662
29,07/10/19 05:30:00 AM,0.0,,,
30,07/10/19 06:00:00 AM,150.7,,-0.437,-0.887
31,07/10/19 06:30:00 AM,279.9,,,
32,07/10/19 07:00:00 AM,376.7,,7.983,0.121
33,07/10/19 07:30:00 AM,9300.1,,,
34,07/10/19 08:00:00 AM,12400.1,,21.091,16.141
35,07/10/19 08:30:00 AM,14466.8,,,
36,07/10/19 09:00:00 AM,18600.1,,29.552,25.222
37,07/10/19 09:30:00 AM,23422.4,,,
38,07/10/19 10:00:00 AM,28933.5,,36.620,33.118
39,07/10/19 10:30:00 AM,37200.2,,,
40,07/10/19 11:00:00 AM,39955.8,,42.282,41.341
41,07/10/19 11:30:00 AM,39955.8,,,
42,07/10/19 12:00:00 PM,38578.0,,43.723,43.238
43,07/10/19 12:30:00 PM,34444.7,,,
44,07/10/19 01:00:00 PM,31689.1,,43.359,40.185
45,07/10/19 01:30:00 PM,33066.9,,,
46,07/10/19 02:00:00 PM,34444.7,,44.457,40.992
47,07/10/19 02:30:00 PM,38578.0,,,
48,07/10/19 03:00:00 PM,37200.2,,45.326,44.334
49,07/10/19 03:30:00 PM,33066.9,,,
50,07/10/19 04:00:00 PM,27555.7,,41.458,37.274
51,07/10/19 04:30:00 PM,22044.6,,,
52,07/10/19 05:00:00 PM,19977.9,,34.268,31.166
53,07/10/19 05:30:00 PM,15844.5,,,
54,07/10/19 06:00:00 PM,13089.0,,29.352,27.075
55,07/10/19 06:30:00 PM,10677.8,,,
56,07/10/19 07:00:00 PM,581.3,,18.711,11.625
57,07/10/19 07:30:00 PM,452.1,,,
58,07/10/19 08:00:00 PM,333.7,,9.669,7.983
59,07/10/19 08:30:00 PM,183.0,,,
60,07/10/19 09:00:00 PM,0.0,,6.370,5.757
61,07/10/19 09:30:00 PM,0.0,,,
62,07/10/19 10:00:00 PM,0.0,,5.141,4.727
63,07/10/19 10:30:00 PM,0.0,,,
64,07/10/19 11:00:00 PM,0.0,,4.311,3.893
65,07/10/19 11:30:00 PM,0.0,,,
66,07/11/19 12:00:00 AM,0.0,18.942,3.472,3.049
67,07/11/19 12:30:00 AM,0.0,,,
68,07/11/19 01:00:00 AM,0.0,,2.730,2.517
69,07/11/19 01:30:00 AM,0.0,,,
70,07/11/19 02:00:00 AM,0.0,,2.303,1.872
71,07/11/19 02:30:00 AM,0.0,,,
72,07/11/19 03:00:00 AM,0.0,,1.872,1.330
73,07/11/19 03:30:00 AM,0.0,,,
74,07/11/19 04:00:00 AM,0.0,,0.893,0.674
75,07/11/19 04:30:00 AM,0.0,,,
76,07/11/19 05:00:00 AM,0.0,,0.343,0.121
77,07/11/19 05:30:00 AM,0.0,,,
78,07/11/19 06:00:00 AM,161.5,,0.674,0.010
79,07/11/19 06:30:00 AM,312.2,,,
80,07/11/19 07:00:00 AM,430.6,,9.669,1.330
81,07/11/19 07:30:00 AM,9300.1,,,
82,07/11/19 08:00:00 AM,12400.1,,22.046,16.713
83,07/11/19 08:30:00 AM,14466.8,,,
84,07/11/19 09:00:00 AM,16533.4,,29.352,25.319
85,07/11/19 09:30:00 AM,23422.4,,,
86,07/11/19 10:00:00 AM,28933.5,,35.756,33.743
87,07/11/19 10:30:00 AM,37200.2,,,
88,07/11/19 11:00:00 AM,39955.8,,44.089,39.389
89,07/11/19 11:30:00 AM,41333.6,,,
90,07/11/19 12:00:00 PM,38578.0,,45.452,44.704
91,07/11/19 12:30:00 PM,34444.7,,,
92,07/11/19 01:00:00 PM,33066.9,,43.966,42.282
93,07/11/19 01:30:00 PM,34444.7,,,
94,07/11/19 02:00:00 PM,37200.2,,42.639,41.692
95,07/11/19 02:30:00 PM,33066.9,,,
96,07/11/19 03:00:00 PM,42711.4,,46.850,46.210
97,07/11/19 03:30:00 PM,35822.5,,,
98,07/11/19 04:00:00 PM,34444.7,,45.326,40.992
99,07/11/19 04:30:00 PM,23422.4,,,
100,07/11/19 05:00:00 PM,5511.1,,28.655,26.097
101,07/11/19 05:30:00 PM,4305.6,,,
102,07/11/19 06:00:00 PM,6200.0,,21.760,20.805
103,07/11/19 06:30:00 PM,5166.7,,,
104,07/11/19 07:00:00 PM,3961.1,,19.472,16.427
105,07/11/19 07:30:00 PM,1980.6,,,
106,07/11/19 08:00:00 PM,1377.8,,14.038,10.748
107,07/11/19 08:30:00 PM,107.6,,,
108,07/11/19 09:00:00 PM,0.0,,7.682,6.268
109,07/11/19 09:30:00 PM,0.0,,,
110,07/11/19 10:00:00 PM,0.0,,5.244,4.623
111,07/11/19 10:30:00 PM,0.0,,,
112,07/11/19 11:00:00 PM,0.0,,4.207,3.788
113,07/11/19 11:30:00 PM,0.0,,,
114,07/12/19 12:00:00 AM,0.0,18.876,3.261,3.049
115,07/12/19 12:30:00 AM,0.0,,,
116,07/12/19 01:00:00 AM,0.0,,2.517,2.303
117,07/12/19 01:30:00 AM,0.0,,,
118,07/12/19 02:00:00 AM,0.0,,2.195,1.980
119,07/12/19 02:30:00 AM,0.0,,,
120,07/12/19 03:00:00 AM,0.0,,1.656,1.330
121,07/12/19 03:30:00 AM,0.0,,,
122,07/12/19 04:00:00 AM,0.0,,1.112,1.112
123,07/12/19 04:30:00 AM,0.0,,,
124,07/12/19 05:00:00 AM,0.0,,0.784,0.674
125,07/12/19 05:30:00 AM,0.0,,,
126,07/12/19 06:00:00 AM,236.8,,1.221,0.563
127,07/12/19 06:30:00 AM,441.3,,,
128,07/12/19 07:00:00 AM,581.3,,10.259,2.303
129,07/12/19 07:30:00 AM,9300.1,,,
130,07/12/19 08:00:00 AM,12400.1,,22.908,17.855
131,07/12/19 08:30:00 AM,14466.8,,,
132,07/12/19 09:00:00 AM,14466.8,,30.760,26.683
133,07/12/19 09:30:00 AM,22044.6,,,
134,07/12/19 10:00:00 AM,28933.5,,38.826,31.880
135,07/12/19 10:30:00 AM,38578.0,,,
136,07/12/19 11:00:00 AM,27555.7,,39.729,32.704
137,07/12/19 11:30:00 AM,42711.4,,,
138,07/12/19 12:00:00 PM,9300.1,,39.729,29.352
139,07/12/19 12:30:00 PM,9300.1,,,
140,07/12/19 01:00:00 PM,10333.4,,38.938,26.879
141,07/12/19 01:30:00 PM,31689.1,,,
142,07/12/19 02:00:00 PM,39955.8,,48.155,44.089
143,07/12/19 02:30:00 PM,44089.2,,,
144,07/12/19 03:00:00 PM,41333.6,,48.288,46.979
145,07/12/19 03:30:00 PM,34444.7,,,
146,07/12/19 04:00:00 PM,30311.3,,43.844,40.185
147,07/12/19 04:30:00 PM,24800.2,,,
148,07/12/19 05:00:00 PM,21355.7,,37.165,33.118
149,07/12/19 05:30:00 PM,16533.4,,,
150,07/12/19 06:00:00 PM,13777.9,,28.853,25.416
151,07/12/19 06:30:00 PM,10677.8,,,
152,07/12/19 07:00:00 PM,4305.6,,20.329,16.618
153,07/12/19 07:30:00 PM,1270.1,,,
154,07/12/19 08:00:00 PM,462.9,,13.365,10.748
155,07/12/19 08:30:00 PM,247.6,,,
156,07/12/19 09:00:00 PM,0.0,,8.581,6.978
157,07/12/19 09:30:00 PM,0.0,,,
158,07/12/19 10:00:00 PM,0.0,,6.064,5.450
159,07/12/19 10:30:00 PM,0.0,,,
160,07/12/19 11:00:00 PM,0.0,,4.934,4.311
161,07/12/19 11:30:00 PM,0.0,,,
162,07/13/19 12:00:00 AM,0.0,18.580,3.998,3.472
163,07/13/19 12:30:00 AM,0.0,,,
164,07/13/19 01:00:00 AM,0.0,,3.049,2.943
165,07/13/19 01:30:00 AM,0.0,,,
166,07/13/19 02:00:00 AM,0.0,,2.624,2.410
167,07/13/19 02:30:00 AM,0.0,,,
168,07/13/19 03:00:00 AM,0.0,,2.195,1.980
169,07/13/19 03:30:00 AM,0.0,,,
170,07/13/19 04:00:00 AM,0.0,,1.764,1.548
171,07/13/19 04:30:00 AM,0.0,,,
172,07/13/19 05:00:00 AM,0.0,,1.330,1.330
173,07/13/19 05:30:00 AM,0.0,,,
174,07/13/19 06:00:00 AM,161.5,,1.872,1.330
175,07/13/19 06:30:00 AM,279.9,,,
176,07/13/19 07:00:00 AM,462.9,,10.846,2.730
177,07/13/19 07:30:00 AM,9300.1,,,
178,07/13/19 08:00:00 AM,12400.1,,22.812,18.711
179,07/13/19 08:30:00 AM,14466.8,,,
180,07/13/19 09:00:00 AM,16533.4,,30.356,25.125
181,07/13/19 09:30:00 AM,22044.6,,,
182,07/13/19 10:00:00 AM,28933.5,,38.268,34.163
183,07/13/19 10:30:00 AM,37200.2,,,
184,07/13/19 11:00:00 AM,41333.6,,45.452,42.998
185,07/13/19 11:30:00 AM,33066.9,,,
186,07/13/19 12:00:00 PM,44089.2,,47.760,46.722
187,07/13/19 12:30:00 PM,34444.7,,,
188,07/13/19 01:00:00 PM,34444.7,,47.368,42.282
189,07/13/19 01:30:00 PM,15155.7,,,
190,07/13/19 02:00:00 PM,26178.0,,42.639,33.848
191,07/13/19 02:30:00 PM,38578.0,,,
192,07/13/19 03:00:00 PM,14466.8,,40.876,35.115
193,07/13/19 03:30:00 PM,12400.1,,,
194,07/13/19 04:00:00 PM,11022.3,,29.752,25.708
195,07/13/19 04:30:00 PM,8611.2,,,
196,07/13/19 05:00:00 PM,6200.0,,22.621,21.473
197,07/13/19 05:30:00 PM,7233.4,,,
198,07/13/19 06:00:00 PM,10333.4,,23.581,20.234
199,07/13/19 06:30:00 PM,4650.0,,,
200,07/13/19 07:00:00 PM,3444.5,,19.567,15.760
201,07/13/19 07:30:00 PM,1044.1,,,
202,07/13/19 08:00:00 PM,1044.1,,12.401,11.625
203,07/13/19 08:30:00 PM,129.2,,,
204,07/13/19 09:00:00 PM,0.0,,11.431,10.063
205,07/13/19 09:30:00 PM,0.0,,,
206,07/13/19 10:00:00 PM,0.0,,7.782,6.978
207,07/13/19 10:30:00 PM,0.0,,,
208,07/13/19 11:00:00 PM,0.0,,6.674,6.268
209,07/13/19 11:30:00 PM,0.0,,,
210,07/14/19 12:00:00 AM,0.0,18.156,5.552,4.934
211,07/14/19 12:30:00 AM,0.0,,,
212,07/14/19 01:00:00 AM,0.0,,4.831,4.623
213,07/14/19 01:30:00 AM,0.0,,,
214,07/14/19 02:00:00 AM,0.0,,3.998,3.893
215,07/14/19 02:30:00 AM,0.0,,,
216,07/14/19 03:00:00 AM,0.0,,3.578,3.578
217,07/14/19 03:30:00 AM,0.0,,,
218,07/14/19 04:00:00 AM,0.0,,3.472,3.367
219,07/14/19 04:30:00 AM,0.0,,,
220,07/14/19 05:00:00 AM,0.0,,4.311,3.472
221,07/14/19 05:30:00 AM,0.0,,,
222,07/14/19 06:00:00 AM,226.0,,6.064,5.037
223,07/14/19 06:30:00 AM,710.4,,,
224,07/14/19 07:00:00 AM,2411.1,,10.357,8.481
225,07/14/19 07:30:00 AM,1894.5,,,
226,07/14/19 08:00:00 AM,3616.7,,14.325,11.819
227,07/14/19 08:30:00 AM,6200.0,,,
228,07/14/19 09:00:00 AM,9300.1,,18.616,18.140
229,07/14/19 09:30:00 AM,5166.7,,,
230,07/14/19 10:00:00 AM,28933.5,,31.064,28.953
231,07/14/19 10:30:00 AM,5166.7,,,
232,07/14/19 11:00:00 AM,44089.2,,40.185,32.911
233,07/14/19 11:30:00 AM,26178.0,,,
234,07/14/19 12:00:00 PM,44089.2,,36.837,31.880
235,07/14/19 12:30:00 PM,17222.3,,,
236,07/14/19 01:00:00 PM,28933.5,,40.992,36.728
237,07/14/19 01:30:00 PM,34444.7,,,
238,07/14/19 02:00:00 PM,23422.4,,43.238,38.938
239,07/14/19 02:30:00 PM,41333.6,,,
240,07/14/19 03:00:00 PM,24800.2,,40.876,32.086
241,07/14/19 03:30:00 PM,33066.9,,,
242,07/14/19 04:00:00 PM,27555.7,,42.401,36.728
243,07/14/19 04:30:00 PM,22044.6,,,
244,07/14/19 05:00:00 PM,19977.9,,32.497,30.457
245,07/14/19 05:30:00 PM,9644.5,,,
246,07/14/19 06:00:00 PM,3788.9,,22.812,20.424
247,07/14/19 06:30:00 PM,5166.7,,,
248,07/14/19 07:00:00 PM,1119.5,,19.853,15.664
249,07/14/19 07:30:00 PM,2152.8,,,
250,07/14/19 08:00:00 PM,1001.0,,15.282,12.207
251,07/14/19 08:30:00 PM,129.2,,,
252,07/14/19 09:00:00 PM,0.0,,9.866,8.680
253,07/14/19 09:30:00 PM,0.0,,,
254,07/14/19 10:00:00 PM,0.0,,7.882,7.179
255,07/14/19 10:30:00 PM,0.0,,,
256,07/14/19 11:00:00 PM,0.0,,6.471,5.962
257,07/14/19 11:30:00 PM,0.0,,,
258,07/15/19 12:00:00 AM,0.0,19.701,4.934,4.415
259,07/15/19 12:30:00 AM,0.0,,,
260,07/15/19 01:00:00 AM,0.0,,4.311,3.893
261,07/15/19 01:30:00 AM,0.0,,,
262,07/15/19 02:00:00 AM,0.0,,3.683,3.472
263,07/15/19 02:30:00 AM,0.0,,,
264,07/15/19 03:00:00 AM,0.0,,3.049,2.943
265,07/15/19 03:30:00 AM,0.0,,,
266,07/15/19 04:00:00 AM,0.0,,2.837,2.624
267,07/15/19 04:30:00 AM,0.0,,,
268,07/15/19 05:00:00 AM,0.0,,2.303,2.195
269,07/15/19 05:30:00 AM,0.0,,,
270,07/15/19 06:00:00 AM,150.7,,2.517,2.088
271,07/15/19 06:30:00 AM,301.4,,,
272,07/15/19 07:00:00 AM,419.8,,11.041,3.367
273,07/15/19 07:30:00 AM,9300.1,,,
274,07/15/19 08:00:00 AM,12400.1,,22.238,18.331
275,07/15/19 08:30:00 AM,14466.8,,,
276,07/15/19 09:00:00 AM,17222.3,,30.154,25.610
277,07/15/19 09:30:00 AM,23422.4,,,
278,07/15/19 10:00:00 AM,31689.1,,41.108,35.009
279,07/15/19 10:30:00 AM,42711.4,,,
280,07/15/19 11:00:00 AM,42711.4,,39.050,36.079
281,07/15/19 11:30:00 AM,5166.7,,,
282,07/15/19 12:00:00 PM,42711.4,,46.593,38.379
283,07/15/19 12:30:00 PM,24800.2,,,
284,07/15/19 01:00:00 PM,12400.1,,41.108,38.602
285,07/15/19 01:30:00 PM,27555.7,,,
286,07/15/19 02:00:00 PM,37200.2,,47.892,42.046
287,07/15/19 02:30:00 PM,42711.4,,,
288,07/15/19 03:00:00 PM,26178.0,,45.829,42.046
289,07/15/19 03:30:00 PM,17911.2,,,
290,07/15/19 04:00:00 PM,28933.5,,43.480,39.615
291,07/15/19 04:30:00 PM,22044.6,,,
292,07/15/19 05:00:00 PM,24800.2,,36.728,34.796
293,07/15/19 05:30:00 PM,19289.0,,,
294,07/15/19 06:00:00 PM,4133.4,,24.448,19.472
295,07/15/19 06:30:00 PM,1184.0,,,
296,07/15/19 07:00:00 PM,613.5,,16.618,12.980
297,07/15/19 07:30:00 PM,1248.6,,,
298,07/15/19 08:00:00 PM,2497.2,,13.365,11.139
299,07/15/19 08:30:00 PM,118.4,,,
300,07/15/19 09:00:00 PM,0.0,,8.779,8.182
301,07/15/19 09:30:00 PM,0.0,,,
302,07/15/19 10:00:00 PM,0.0,,7.280,6.775
303,07/15/19 10:30:00 PM,0.0,,,
304,07/15/19 11:00:00 PM,0.0,,6.370,5.860
305,07/15/19 11:30:00 PM,0.0,,,
306,07/16/19 12:00:00 AM,0.0,20.533,5.244,4.934
307,07/16/19 12:30:00 AM,0.0,,,
308,07/16/19 01:00:00 AM,0.0,,4.831,4.519
309,07/16/19 01:30:00 AM,0.0,,,
310,07/16/19 02:00:00 AM,0.0,,3.893,3.893
311,07/16/19 02:30:00 AM,0.0,,,
312,07/16/19 03:00:00 AM,0.0,,3.998,3.788
313,07/16/19 03:30:00 AM,0.0,,,
314,07/16/19 04:00:00 AM,0.0,,5.962,5.037
315,07/16/19 04:30:00 AM,0.0,,,
316,07/16/19 05:00:00 AM,0.0,,5.552,4.934
317,07/16/19 05:30:00 AM,0.0,,,
318,07/16/19 06:00:00 AM,75.3,,5.552,5.244
319,07/16/19 06:30:00 AM,1054.9,,,
320,07/16/19 07:00:00 AM,850.4,,11.916,5.552
321,07/16/19 07:30:00 AM,9644.5,,,
322,07/16/19 08:00:00 AM,12400.1,,20.901,16.618
323,07/16/19 08:30:00 AM,14466.8,,,
324,07/16/19 09:00:00 AM,17222.3,,27.961,23.773
325,07/16/19 09:30:00 AM,22044.6,,,
326,07/16/19 10:00:00 AM,28933.5,,34.585,31.370
327,07/16/19 10:30:00 AM,37200.2,,,
328,07/16/19 11:00:00 AM,41333.6,,40.876,37.935
329,07/16/19 11:30:00 AM,42711.4,,,
330,07/16/19 12:00:00 PM,42711.4,,44.089,42.758
331,07/16/19 12:30:00 PM,37200.2,,,
332,07/16/19 01:00:00 PM,34444.7,,42.164,36.728
333,07/16/19 01:30:00 PM,12400.1,,,
334,07/16/19 02:00:00 PM,41333.6,,44.334,35.864
335,07/16/19 02:30:00 PM,37200.2,,,
336,07/16/19 03:00:00 PM,39955.8,,46.979,45.326
337,07/16/19 03:30:00 PM,34444.7,,,
338,07/16/19 04:00:00 PM,28933.5,,43.480,38.714
339,07/16/19 04:30:00 PM,22044.6,,,
340,07/16/19 05:00:00 PM,20666.8,,37.384,30.255
341,07/16/19 05:30:00 PM,12400.1,,,
342,07/16/19 06:00:00 PM,14466.8,,26.781,25.416
343,07/16/19 06:30:00 PM,5338.9,,,
344,07/16/19 07:00:00 PM,2755.6,,21.378,18.616
345,07/16/19 07:30:00 PM,1550.0,,,
346,07/16/19 08:00:00 PM,1550.0,,16.237,14.230
347,07/16/19 08:30:00 PM,484.4,,,
348,07/16/19 09:00:00 PM,0.0,,12.497,11.041
349,07/16/19 09:30:00 PM,0.0,,,
350,07/16/19 10:00:00 PM,0.0,,8.978,7.882
351,07/16/19 10:30:00 PM,0.0,,,
352,07/16/19 11:00:00 PM,0.0,,7.882,7.682
353,07/16/19 11:30:00 PM,0.0,,,
354,07/17/19 12:00:00 AM,0.0,20.317,7.280,7.280
355,07/17/19 12:30:00 AM,0.0,,,
356,07/17/19 01:00:00 AM,0.0,,8.282,7.682
357,07/17/19 01:30:00 AM,0.0,,,
358,07/17/19 02:00:00 AM,0.0,,8.282,7.782
359,07/17/19 02:30:00 AM,0.0,,,
360,07/17/19 03:00:00 AM,0.0,,7.582,7.179
361,07/17/19 03:30:00 AM,0.0,,,
362,07/17/19 04:00:00 AM,0.0,,7.381,7.280
363,07/17/19 04:30:00 AM,0.0,,,
364,07/17/19 05:00:00 AM,0.0,,7.582,6.064
365,07/17/19 05:30:00 AM,0.0,,,
366,07/17/19 06:00:00 AM,107.6,,4.727,4.519
367,07/17/19 06:30:00 AM,473.6,,,
368,07/17/19 07:00:00 AM,688.9,,11.431,5.141
369,07/17/19 07:30:00 AM,8611.2,,,
370,07/17/19 08:00:00 AM,11711.2,,21.569,17.855
371,07/17/19 08:30:00 AM,14466.8,,,
372,07/17/19 09:00:00 AM,16533.4,,28.258,23.773
373,07/17/19 09:30:00 AM,22044.6,,,
374,07/17/19 10:00:00 AM,28933.5,,38.714,33.014
375,07/17/19 10:30:00 AM,37200.2,,,
376,07/17/19 11:00:00 AM,41333.6,,44.457,41.810
377,07/17/19 11:30:00 AM,41333.6,,,
378,07/17/19 12:00:00 PM,42711.4,,44.211,42.282
379,07/17/19 12:30:00 PM,37200.2,,,
380,07/17/19 01:00:00 PM,35822.5,,43.118,40.530
381,07/17/19 01:30:00 PM,31689.1,,,
382,07/17/19 02:00:00 PM,30311.3,,40.876,38.714
383,07/17/19 02:30:00 PM,27555.7,,,
384,07/17/19 03:00:00 PM,44089.2,,41.341,37.494
385,07/17/19 03:30:00 PM,38578.0,,,
386,07/17/19 04:00:00 PM,27555.7,,39.502,37.384
387,07/17/19 04:30:00 PM,24800.2,,,
388,07/17/19 05:00:00 PM,21355.7,,36.620,30.659
389,07/17/19 05:30:00 PM,19289.0,,,
390,07/17/19 06:00:00 PM,13089.0,,28.555,25.610
391,07/17/19 06:30:00 PM,10333.4,,,
392,07/17/19 07:00:00 PM,882.6,,17.950,13.654
393,07/17/19 07:30:00 PM,667.4,,,
394,07/17/19 08:00:00 PM,441.3,,11.528,9.176
395,07/17/19 08:30:00 PM,53.8,,,
396,07/17/19 09:00:00 PM,0.0,,7.179,5.962
397,07/17/19 09:30:00 PM,0.0,,,
398,07/17/19 10:00:00 PM,0.0,,5.347,4.831
399,07/17/19 10:30:00 PM,0.0,,,
400,07/17/19 11:00:00 PM,0.0,,4.102,3.683
401,07/17/19 11:30:00 PM,0.0,,,
402,07/18/19 12:00:00 AM,0.0,18.282,3.155,2.837
403,07/18/19 12:30:00 AM,0.0,,,
404,07/18/19 01:00:00 AM,0.0,,2.624,2.195
405,07/18/19 01:30:00 AM,0.0,,,
406,07/18/19 02:00:00 AM,0.0,,2.088,1.764
407,07/18/19 02:30:00 AM,0.0,,,
408,07/18/19 03:00:00 AM,0.0,,1.764,1.764
409,07/18/19 03:30:00 AM,0.0,,,
410,07/18/19 04:00:00 AM,0.0,,1.548,1.439
411,07/18/19 04:30:00 AM,0.0,,,
412,07/18/19 05:00:00 AM,0.0,,1.003,0.784
413,07/18/19 05:30:00 AM,0.0,,,
414,07/18/19 06:00:00 AM,129.2,,1.221,0.674
415,07/18/19 06:30:00 AM,516.7,,,
416,07/18/19 07:00:00 AM,979.5,,8.282,2.195
417,07/18/19 07:30:00 AM,7233.4,,,
418,07/18/19 08:00:00 AM,9644.5,,20.996,13.942
419,07/18/19 08:30:00 AM,13777.9,,,
420,07/18/19 09:00:00 AM,16533.4,,28.258,23.677
421,07/18/19 09:30:00 AM,22044.6,,,
422,07/18/19 10:00:00 AM,27555.7,,36.187,31.370
423,07/18/19 10:30:00 AM,34444.7,,,
424,07/18/19 11:00:00 AM,38578.0,,40.992,40.300
425,07/18/19 11:30:00 AM,37200.2,,,
426,07/18/19 12:00:00 PM,37200.2,,43.359,41.458
427,07/18/19 12:30:00 PM,34444.7,,,
428,07/18/19 01:00:00 PM,33066.9,,41.810,41.575
429,07/18/19 01:30:00 PM,33066.9,,,
430,07/18/19 02:00:00 PM,30311.3,,43.844,39.729
431,07/18/19 02:30:00 PM,37200.2,,,
432,07/18/19 03:00:00 PM,33066.9,,43.480,40.992
433,07/18/19 03:30:00 PM,26178.0,,,
434,07/18/19 04:00:00 PM,26178.0,,39.276,37.824
435,07/18/19 04:30:00 PM,20666.8,,,
436,07/18/19 05:00:00 PM,15155.7,,33.118,29.053
437,07/18/19 05:30:00 PM,12400.1,,,
438,07/18/19 06:00:00 PM,13777.9,,28.060,27.075
439,07/18/19 06:30:00 PM,10677.8,,,
440,07/18/19 07:00:00 PM,828.8,,17.094,12.401
441,07/18/19 07:30:00 PM,559.7,,,
442,07/18/19 08:00:00 PM,473.6,,10.259,8.382
443,07/18/19 08:30:00 PM,96.9,,,
444,07/18/19 09:00:00 PM,0.0,,6.674,5.757
445,07/18/19 09:30:00 PM,0.0,,,
446,07/18/19 10:00:00 PM,0.0,,4.519,4.102
447,07/18/19 10:30:00 PM,0.0,,,
448,07/18/19 11:00:00 PM,0.0,,3.578,3.049
449,07/18/19 11:30:00 PM,0.0,,,
450,07/19/19 12:00:00 AM,0.0,20.243,2.624,1.980
451,07/19/19 12:30:00 AM,0.0,,,
452,07/19/19 01:00:00 AM,0.0,,1.764,1.439
453,07/19/19 01:30:00 AM,0.0,,,
454,07/19/19 02:00:00 AM,0.0,,1.330,1.003
455,07/19/19 02:30:00 AM,0.0,,,
456,07/19/19 03:00:00 AM,0.0,,0.784,0.563
457,07/19/19 03:30:00 AM,0.0,,,
458,07/19/19 04:00:00 AM,0.0,,0.674,0.674
459,07/19/19 04:30:00 AM,0.0,,,
460,07/19/19 05:00:00 AM,0.0,,0.232,0.010
461,07/19/19 05:30:00 AM,0.0,,,
462,07/19/19 06:00:00 AM,161.5,,0.893,0.232
463,07/19/19 06:30:00 AM,419.8,,,
464,07/19/19 07:00:00 AM,624.3,,8.978,1.656
465,07/19/19 07:30:00 AM,9300.1,,,
466,07/19/19 08:00:00 AM,12400.1,,23.004,17.379
467,07/19/19 08:30:00 AM,14466.8,,,
468,07/19/19 09:00:00 AM,17911.2,,29.352,26.195
469,07/19/19 09:30:00 AM,22044.6,,,
470,07/19/19 10:00:00 AM,28933.5,,41.458,34.796
471,07/19/19 10:30:00 AM,37200.2,,,
472,07/19/19 11:00:00 AM,41333.6,,45.452,44.704
473,07/19/19 11:30:00 AM,41333.6,,,
474,07/19/19 12:00:00 PM,39955.8,,47.760,47.109
475,07/19/19 12:30:00 PM,34444.7,,,
476,07/19/19 01:00:00 PM,33066.9,,47.892,44.334
477,07/19/19 01:30:00 PM,30311.3,,,
478,07/19/19 02:00:00 PM,38578.0,,49.360,47.109
479,07/19/19 02:30:00 PM,39955.8,,,
480,07/19/19 03:00:00 PM,38578.0,,48.687,45.201
481,07/19/19 03:30:00 PM,33066.9,,,
482,07/19/19 04:00:00 PM,28933.5,,43.844,40.876
483,07/19/19 04:30:00 PM,22044.6,,,
484,07/19/19 05:00:00 PM,19289.0,,37.494,33.743
485,07/19/19 05:30:00 PM,15155.7,,,
486,07/19/19 06:00:00 PM,12400.1,,31.370,28.555
487,07/19/19 06:30:00 PM,10333.4,,,
488,07/19/19 07:00:00 PM,549.0,,18.140,13.654
489,07/19/19 07:30:00 PM,430.6,,,
490,07/19/19 08:00:00 PM,279.9,,11.722,9.965
491,07/19/19 08:30:00 PM,86.1,,,
492,07/19/19 09:00:00 PM,0.0,,8.382,7.179
493,07/19/19 09:30:00 PM,0.0,,,
494,07/19/19 10:00:00 PM,0.0,,6.268,5.757
495,07/19/19 10:30:00 PM,0.0,,,
496,07/19/19 11:00:00 PM,0.0,,5.347,4.727
497,07/19/19 11:30:00 PM,0.0,,,
498,07/20/19 12:00:00 AM,0.0,16.511,4.415,4.102
499,07/20/19 12:30:00 AM,0.0,,,
500,07/20/19 01:00:00 AM,0.0,,3.893,3.578
501,07/20/19 01:30:00 AM,0.0,,,
