"Plot Title: HOBO#19-10542012"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10542012, SEN S/N: 10542012)","Avg: Hourly Temperature, °C (LGR S/N: 10542012)","Max: Daily Temperature, °C (LGR S/N: 10542012)","Min: Daily Temperature, °C (LGR S/N: 10542012)","Coupler Attached (LGR S/N: 10542012)","Coupler Detached (LGR S/N: 10542012)","Host Connected (LGR S/N: 10542012)","Stopped (LGR S/N: 10542012)","End Of File (LGR S/N: 10542012)"
1,07/09/18 12:00:00 AM,,,31.574,24.448,,,,,
2,07/09/18 03:00:00 PM,43.1,29.752,,,,,,,
3,07/09/18 03:30:00 PM,32.3,,,,,,,,
4,07/09/18 04:00:00 PM,32.3,31.217,,,,,,,
5,07/09/18 04:30:00 PM,10.8,,,,,,,,
6,07/09/18 05:00:00 PM,0.0,31.523,,,,,,,
7,07/09/18 05:30:00 PM,10.8,,,,,,,,
8,07/09/18 06:00:00 PM,10.8,31.014,,,,,,,
9,07/09/18 06:30:00 PM,10.8,,,,,,,,
10,07/09/18 07:00:00 PM,0.0,30.406,,,,,,,
11,07/09/18 07:30:00 PM,0.0,,,,,,,,
12,07/09/18 08:00:00 PM,376.7,26.452,,,,,,,
13,07/09/18 08:30:00 PM,10.8,,,,,,,,
14,07/09/18 09:00:00 PM,64.6,25.370,,,,,,,
15,07/09/18 09:30:00 PM,32.3,,,,,,,,
16,07/09/18 10:00:00 PM,43.1,25.659,,,,,,,
17,07/09/18 10:30:00 PM,32.3,,,,,,,,
18,07/09/18 11:00:00 PM,0.0,25.173,,,,,,,
19,07/09/18 11:30:00 PM,0.0,,,,,,,,
20,07/10/18 12:00:00 AM,0.0,24.834,45.577,8.082,,,,,
21,07/10/18 12:30:00 AM,0.0,,,,,,,,
22,07/10/18 01:00:00 AM,0.0,24.351,,,,,,,
23,07/10/18 01:30:00 AM,0.0,,,,,,,,
24,07/10/18 02:00:00 AM,0.0,23.965,,,,,,,
25,07/10/18 02:30:00 AM,0.0,,,,,,,,
26,07/10/18 03:00:00 AM,0.0,23.436,,,,,,,
27,07/10/18 03:30:00 AM,0.0,,,,,,,,
28,07/10/18 04:00:00 AM,0.0,22.860,,,,,,,
29,07/10/18 04:30:00 AM,0.0,,,,,,,,
30,07/10/18 05:00:00 AM,0.0,22.381,,,,,,,
31,07/10/18 05:30:00 AM,0.0,,,,,,,,
32,07/10/18 06:00:00 AM,0.0,22.046,,,,,,,
33,07/10/18 06:30:00 AM,0.0,,,,,,,,
34,07/10/18 07:00:00 AM,10.8,21.951,,,,,,,
35,07/10/18 07:30:00 AM,269.1,,,,,,,,
36,07/10/18 08:00:00 AM,129.2,21.855,,,,,,,
37,07/10/18 08:30:00 AM,0.0,,,,,,,,
38,07/10/18 09:00:00 AM,96.9,18.711,,,,,,,
39,07/10/18 09:30:00 AM,8266.7,,,,,,,,
40,07/10/18 10:00:00 AM,2755.6,24.159,,,,,,,
41,07/10/18 10:30:00 AM,2755.6,,,,,,,,
42,07/10/18 11:00:00 AM,1894.5,21.529,,,,,,,
43,07/10/18 11:30:00 AM,3788.9,,,,,,,,
44,07/10/18 12:00:00 PM,4822.3,30.386,,,,,,,
45,07/10/18 12:30:00 PM,17222.3,,,,,,,,
46,07/10/18 01:00:00 PM,26178.0,43.459,,,,,,,
47,07/10/18 01:30:00 PM,21355.7,,,,,,,,
48,07/10/18 02:00:00 PM,5166.7,27.043,,,,,,,
49,07/10/18 02:30:00 PM,3788.9,,,,,,,,
50,07/10/18 03:00:00 PM,495.1,17.802,,,,,,,
51,07/10/18 03:30:00 PM,559.7,,,,,,,,
52,07/10/18 04:00:00 PM,452.1,12.739,,,,,,,
53,07/10/18 04:30:00 PM,1808.3,,,,,,,,
54,07/10/18 05:00:00 PM,3100.0,13.702,,,,,,,
55,07/10/18 05:30:00 PM,3616.7,,,,,,,,
56,07/10/18 06:00:00 PM,2066.7,14.037,,,,,,,
57,07/10/18 06:30:00 PM,2755.6,,,,,,,,
58,07/10/18 07:00:00 PM,3272.2,14.948,,,,,,,
59,07/10/18 07:30:00 PM,1550.0,,,,,,,,
60,07/10/18 08:00:00 PM,193.8,12.158,,,,,,,
61,07/10/18 08:30:00 PM,21.5,,,,,,,,
62,07/10/18 09:00:00 PM,0.0,11.138,,,,,,,
63,07/10/18 09:30:00 PM,0.0,,,,,,,,
64,07/10/18 10:00:00 PM,0.0,9.915,,,,,,,
65,07/10/18 10:30:00 PM,0.0,,,,,,,,
66,07/10/18 11:00:00 PM,0.0,8.281,,,,,,,
67,07/10/18 11:30:00 PM,0.0,,,,,,,,
68,07/11/18 12:00:00 AM,0.0,7.531,46.337,2.837,,,,,
69,07/11/18 12:30:00 AM,0.0,,,,,,,,
70,07/11/18 01:00:00 AM,0.0,6.013,,,,,,,
71,07/11/18 01:30:00 AM,0.0,,,,,,,,
72,07/11/18 02:00:00 AM,0.0,5.449,,,,,,,
73,07/11/18 02:30:00 AM,0.0,,,,,,,,
74,07/11/18 03:00:00 AM,0.0,5.244,,,,,,,
75,07/11/18 03:30:00 AM,0.0,,,,,,,,
76,07/11/18 04:00:00 AM,0.0,5.192,,,,,,,
77,07/11/18 04:30:00 AM,0.0,,,,,,,,
78,07/11/18 05:00:00 AM,0.0,3.365,,,,,,,
79,07/11/18 05:30:00 AM,0.0,,,,,,,,
80,07/11/18 06:00:00 AM,96.9,3.208,,,,,,,
81,07/11/18 06:30:00 AM,279.9,,,,,,,,
82,07/11/18 07:00:00 AM,495.1,4.205,,,,,,,
83,07/11/18 07:30:00 AM,645.8,,,,,,,,
84,07/11/18 08:00:00 AM,818.1,6.566,,,,,,,
85,07/11/18 08:30:00 AM,1087.2,,,,,,,,
86,07/11/18 09:00:00 AM,1162.5,14.086,,,,,,,
87,07/11/18 09:30:00 AM,10333.4,,,,,,,,
88,07/11/18 10:00:00 AM,14466.8,28.611,,,,,,,
89,07/11/18 10:30:00 AM,15155.7,,,,,,,,
90,07/11/18 11:00:00 AM,17222.3,41.727,,,,,,,
91,07/11/18 11:30:00 AM,22044.6,,,,,,,,
92,07/11/18 12:00:00 PM,28933.5,45.645,,,,,,,
93,07/11/18 12:30:00 PM,34444.7,,,,,,,,
94,07/11/18 01:00:00 PM,5511.1,39.497,,,,,,,
95,07/11/18 01:30:00 PM,28933.5,,,,,,,,
96,07/11/18 02:00:00 PM,7233.4,27.670,,,,,,,
97,07/11/18 02:30:00 PM,1463.9,,,,,,,,
98,07/11/18 03:00:00 PM,1054.9,19.520,,,,,,,
99,07/11/18 03:30:00 PM,5511.1,,,,,,,,
100,07/11/18 04:00:00 PM,17911.2,24.015,,,,,,,
101,07/11/18 04:30:00 PM,4822.3,,,,,,,,
102,07/11/18 05:00:00 PM,28933.5,29.538,,,,,,,
103,07/11/18 05:30:00 PM,20666.8,,,,,,,,
104,07/11/18 06:00:00 PM,11711.2,23.761,,,,,,,
105,07/11/18 06:30:00 PM,1151.7,,,,,,,,
106,07/11/18 07:00:00 PM,979.5,16.332,,,,,,,
107,07/11/18 07:30:00 PM,742.7,,,,,,,,
108,07/11/18 08:00:00 PM,656.6,14.756,,,,,,,
109,07/11/18 08:30:00 PM,10.8,,,,,,,,
110,07/11/18 09:00:00 PM,0.0,12.543,,,,,,,
111,07/11/18 09:30:00 PM,0.0,,,,,,,,
112,07/11/18 10:00:00 PM,0.0,11.236,,,,,,,
113,07/11/18 10:30:00 PM,0.0,,,,,,,,
114,07/11/18 11:00:00 PM,0.0,10.454,,,,,,,
115,07/11/18 11:30:00 PM,0.0,,,,,,,,
116,07/12/18 12:00:00 AM,0.0,9.324,32.600,5.347,,,,,
117,07/12/18 12:30:00 AM,0.0,,,,,,,,
118,07/12/18 01:00:00 AM,0.0,8.181,,,,,,,
119,07/12/18 01:30:00 AM,0.0,,,,,,,,
120,07/12/18 02:00:00 AM,0.0,8.032,,,,,,,
121,07/12/18 02:30:00 AM,0.0,,,,,,,,
122,07/12/18 03:00:00 AM,0.0,7.732,,,,,,,
123,07/12/18 03:30:00 AM,0.0,,,,,,,,
124,07/12/18 04:00:00 AM,0.0,7.280,,,,,,,
125,07/12/18 04:30:00 AM,0.0,,,,,,,,
126,07/12/18 05:00:00 AM,0.0,6.825,,,,,,,
127,07/12/18 05:30:00 AM,0.0,,,,,,,,
128,07/12/18 06:00:00 AM,118.4,5.449,,,,,,,
129,07/12/18 06:30:00 AM,592.0,,,,,,,,
130,07/12/18 07:00:00 AM,1087.2,7.928,,,,,,,
131,07/12/18 07:30:00 AM,1808.3,,,,,,,,
132,07/12/18 08:00:00 AM,1324.0,9.322,,,,,,,
133,07/12/18 08:30:00 AM,2066.7,,,,,,,,
134,07/12/18 09:00:00 AM,3788.9,15.846,,,,,,,
135,07/12/18 09:30:00 AM,8611.2,,,,,,,,
136,07/12/18 10:00:00 AM,11022.3,24.364,,,,,,,
137,07/12/18 10:30:00 AM,14466.8,,,,,,,,
138,07/12/18 11:00:00 AM,13089.0,29.368,,,,,,,
139,07/12/18 11:30:00 AM,10333.4,,,,,,,,
140,07/12/18 12:00:00 PM,11711.2,27.610,,,,,,,
141,07/12/18 12:30:00 PM,5511.1,,,,,,,,
142,07/12/18 01:00:00 PM,21355.7,28.814,,,,,,,
143,07/12/18 01:30:00 PM,4822.3,,,,,,,,
144,07/12/18 02:00:00 PM,11022.3,24.159,,,,,,,
145,07/12/18 02:30:00 PM,7577.8,,,,,,,,
146,07/12/18 03:00:00 PM,3788.9,17.418,,,,,,,
147,07/12/18 03:30:00 PM,1722.2,,,,,,,,
148,07/12/18 04:00:00 PM,7233.4,16.614,,,,,,,
149,07/12/18 04:30:00 PM,13777.9,,,,,,,,
150,07/12/18 05:00:00 PM,11711.2,24.643,,,,,,,
151,07/12/18 05:30:00 PM,22044.6,,,,,,,,
152,07/12/18 06:00:00 PM,5511.1,23.921,,,,,,,
